,name,fold,log2fold,tstat,pvalue,qvalue,updown,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,3M_pos,29M_pos,maxint,mean1,sd1,mean2,sd2,3M1_2,3M1_3,3M2_2,3M2_3,3M3_2,3M3_3,3M4_2,3M4_3,3M5_2,3M5_3,3M6_2,3M6_3,3M7_2,3M7_3,3M8_2,3M8_3,29M1_2,29M1_3,29M2_2,29M2_3,29M3_2,29M3_3,29M4_2,29M4_3,29M5_2,29M5_3,29M6_2,29M6_3,29M7_2,29M7_3,29M8_2,29M8_3,Mode
4089,M141T18,1.027546051,0.039203051,0.233389953,0.816521848,0.407663523,UP,141.0051661,141.0049873,141.0053708,18.45466667,17.40266667,18.881,39,16,18,3254.978,105075.6717,43429.25981,107970.0915,41510.42356,102211.6976,57562.39152,58285.12379,180443.5258,60658.08024,118337.6516,102989.5393,49131.37006,60877.11319,163742.7684,58006.51187,205015.378,111491.8074,93329.36889,147149.9046,62880.7067,78991.00751,130213.3861,160571.6772,52665.91037,96887.60399,65949.18573,62053.56426,220465.4845,89575.42569,57288.83724,132005.1683,76578.26948,72381.19582,93931.30681,163708.1813,140144.1648,Pos
4090,M415T9_1,1.019230414,0.027480233,0.232740797,0.817151602,0.40787819,UP,414.8361087,414.8357622,414.8366446,8.818583333,8.76915,8.8996,32,15,17,2273.658,16467.31929,3690.950289,16783.99265,5496.899391,14101.42518,15683.81894,15435.99849,15823.72451,12442.62623,13691.74751,15468.38636,17706.8297,19780.90933,20524.6104,22427.47298,24475.27116,19775.32887,17977.02033,17580.0441,21200.07573,17811.16052,21707.64283,15620.78945,17261.1481,11414.58312,11249.20245,16290.77096,19685.49891,16946.55259,14435.7917,10278.09373,11814.40315,32230.90843,27073.2674,15003.82387,15762.74727,Pos
4091,M401T24,1.014819371,-0.021222963,-0.231197952,0.818213968,0.408193134,DOWN,401.3489049,401.3483279,401.3497938,23.87283333,23.853,23.909,37,16,21,2557.33,12373.4137,2556.250152,12192.72518,2800.085967,11960.99987,13415.90364,12278.28654,13378.57894,8168.970437,9832.972151,10674.15657,12581.1785,19987.85246,16446.16863,12403.13449,10477.70007,14028.28547,13798.27454,13440.54257,13546.59658,16892.95625,14820.77867,12167.67694,10854.69167,12043.03853,10895.59257,11038.60193,11376.63822,11512.06092,12777.09745,8454.151085,7294.447772,18103.69427,14996.21991,13236.49469,9752.837074,Pos
4092,M146T4_21,1.021082768,-0.030099814,-0.231323866,0.818322075,0.408193134,DOWN,145.8587763,145.8514456,145.8663107,4.166616667,4.057933333,4.278733333,67,21,24,2266.793,11534.26269,4194.651042,11296.10944,2660.436597,14012.59153,10646.35528,10445.14953,4801.507216,18305.48058,9937.831508,13436.30549,14870.54249,12612.52298,14318.4674,12310.46505,7563.593039,9347.568282,7426.143562,7836.841344,9656.083109,13538.31396,8533.180858,12370.93668,9841.215845,10894.70271,11979.61033,7729.748986,8020.386126,10866.15136,15400.35011,9349.347015,8284.56295,8655.188712,14325.75841,8100.21296,9233.15799,Pos
4093,M236T9,1.023421325,-0.0334002,-0.231129216,0.818454643,0.408193134,DOWN,235.9202164,235.9199349,235.9205732,8.854116667,8.8092,8.919433333,47,23,24,38843.922,282515.2336,71338.15263,276049.782,116059.3005,236900.7174,258367.2895,268148.2667,250079.413,205337.041,226151.197,244462.8017,261269.5774,382205.7091,337548.5504,365717.7618,440151.4152,352480.3308,291332.7647,310892.9344,324042.2947,295592.2678,332045.8638,262174.5537,271324.0161,172357.4971,170162.5342,270552.9612,339262.5542,297775.2119,238961.6888,155483.7755,176765.8773,578484.5658,543399.6915,225000.7963,222023.2774,Pos
4094,M384T5,1.015647721,0.022400088,0.230718313,0.818582357,0.408193134,UP,384.1512721,384.1502928,384.1524107,4.941416667,4.880916667,5.019283333,47,23,24,11111.931,96928.82203,21678.82943,98445.53723,23383.27023,132844.0981,128994.9055,105135.9869,119882.0298,77917.728,75148.94484,56592.92285,88039.9381,126764.382,116229.519,86081.9883,85688.91577,105881.0709,99856.74111,87975.15295,78134.98177,111454.7571,94683.77063,71866.998,138151.228,105455.9662,69249.04883,105291.3203,84854.1243,106002.5659,114291.6824,86236.69206,99290.38081,127773.1702,92707.80065,108859.204,53372.02337,Pos
4095,M274T24_1,1.030980399,-0.044016905,-0.229658888,0.81943713,0.40851959,DOWN,274.1649991,274.1646286,274.1655119,23.83433333,23.25433333,24.18716667,77,23,24,4457.95,63280.21198,30676.00586,61378.67608,25756.58675,62452.58636,114683.5836,4212.65124,69843.89539,54219.21764,62699.59554,121470.4422,62446.2184,75466.06993,61127.6633,47234.61744,83324.50962,48416.3622,7750.683687,84599.84069,26385.37288,48063.6355,53595.00151,118468.3652,41712.58761,46892.69472,74419.1493,63053.58696,49639.83665,103897.2853,49390.78379,44456.07433,99189.36846,43561.94466,68278.1948,49135.20714,43055.35412,Pos
4096,M341T25_1,1.021498958,-0.030687732,-0.229053354,0.81987111,0.408636156,DOWN,341.2685526,341.2680725,341.2699318,24.67166667,24.574,25.0565,53,22,24,4586.203,45822.92126,13724.36621,44858.51005,15129.96721,53956.93429,23116.59338,54311.70765,60557.07365,30651.25728,35324.84539,53766.92118,72192.99508,53776.59495,57258.75439,31466.39476,52882.9482,54240.26773,33230.53628,23981.39205,54544.87968,43906.40275,20959.57542,30089.58872,26102.75205,62933.01785,63560.52061,27834.9288,58087.99811,56309.37934,48796.96856,26169.00374,26553.7474,58325.12856,56686.491,53763.25766,46532.1599,Pos
4097,M795T8,1.033943412,-0.048157228,-0.228089744,0.820623189,0.408911172,DOWN,795.0136722,795.0105349,795.0160487,8.243016667,8.117816667,8.44345,34,15,19,6663.637,30197.8063,13862.08119,29206.44007,15902.00896,30161.74421,51157.83363,29191.3054,31898.98506,38572.89807,22006.72847,11473.36314,54288.23217,36684.04929,25336.83997,43632.63224,51362.66981,35717.33659,27696.11492,46273.85807,22045.69228,24068.7451,15568.35642,19252.49282,20051.1133,15037.58904,31023.18065,35556.14136,19632.08508,20374.9886,57256.38089,63233.33918,61819.96737,9738.091407,23650.01345,18481.90687,22771.01295,Pos
4098,M523T24_3,1.024703985,-0.035207206,-0.227847309,0.82087705,0.408937855,DOWN,523.3383455,523.3371338,523.3394212,23.9285,23.85233333,24.04933333,25,12,12,3747.976,15335.69698,6216.623955,14965.97769,4781.852753,11176.77087,14885.59859,21071.53306,23889.39171,12623.5325,13950.79185,11340.50346,7302.563178,22690.03341,30835.94838,14176.16273,21610.28017,18345.0588,5599.275172,19485.90746,10256.56904,19825.49161,15107.97628,7583.192679,17057.67748,10895.73924,18742.12645,18509.27685,9372.918254,11845.30788,14985.282,11236.07699,9287.229633,24713.45386,15473.19531,18397.85413,19661.16306,Pos
4099,M152T4_20,1.020766882,0.029653428,0.226092424,0.822182236,0.409488138,UP,151.8429632,151.8364516,151.8509872,4.155266667,4.070016667,4.281,58,16,24,2101.957,10677.40719,3592.42492,10899.14365,3101.209209,8707.040025,7094.797574,7809.465046,16607.57242,14070.64189,13859.3474,6378.841668,6516.019809,10841.02748,9140.786579,8114.577233,10257.16376,14952.76776,15490.92553,13511.1057,10482.13964,13250.88881,11337.12769,7468.699983,11338.31326,9867.491115,7374.615846,8915.108142,11139.74885,10417.10114,12514.6761,13896.27284,8289.868405,7588.999366,8366.167073,12962.33055,12653.73411,Pos
4100,M150T4_21,1.049228841,-0.06932937,-0.225567653,0.82307867,0.409834623,DOWN,149.8493434,149.8413836,149.8562531,4.166883333,4.074016667,4.283266667,65,22,23,5146.048,13647.82679,12564.72102,13007.48345,5354.975857,10972.10951,13246.70231,13662.414,14042.23529,6195.446288,10492.02427,12639.07309,11647.32269,14938.61348,13165.83184,12235.86088,11687.42809,4661.507513,7828.804589,8871.790127,12073.43921,11362.97123,10649.74933,12888.41672,5826.188276,16855.42082,15345.29117,6987.636055,9849.072202,10098.52915,14348.58522,15472.40318,7464.697164,18010.47867,8151.599588,21734.33699,14465.99098,Pos
4101,M254T24_3,1.0736867,0.102573079,0.224620742,0.823292218,0.409840994,UP,254.1749847,254.174465,254.1755814,24.09933333,23.30166667,24.635,121,23,24,40000.945,167274.96,182976.7784,179600.8999,193216.8545,103709.0232,159179.2305,148581.4407,165376.6676,65220.26966,17517.10923,110410.5368,158057.1245,114505.6045,57334.77252,161638.7085,62023.73432,673510.6331,116328.9412,107783.2617,719410.3702,98712.50218,710731.768,7866.09285,24117.38595,176757.6528,197924.4444,168014.2261,172251.714,181547.1337,111684.5074,111773.866,121966.1505,112450.0929,73428.50211,118619.9918,117255.5993,Pos
4102,M436T4,1.055527838,0.077964628,0.223877392,0.824179215,0.410182527,UP,436.3422695,436.3418289,436.344924,3.725775,2.602466667,4.372783333,50,18,22,3561.878,40415.09704,22424.69501,42659.26,43437.74215,38016.7513,36882.89522,24842.96976,114175.3735,82911.85282,57644.01904,32806.46606,56790.10116,28341.794,53068.73034,35273.26022,56065.95763,34437.88078,13536.56955,34499.80841,45085.21492,36080.40869,10696.65762,36029.57143,174434.6207,8473.467657,55578.59914,38693.54412,12948.35788,37480.03659,16853.62642,39056.90386,54357.37702,8273.75075,178812.9337,39081.7667,57403.34843,Pos
4103,M341T23,1.039313646,0.0556311,0.222691629,0.824793351,0.410388128,UP,341.3046098,341.2951718,341.3055954,23.135,23.039,23.41583333,59,22,16,43657.449,108818.5676,68302.04777,113096.6223,63160.03563,143699.723,212742.7977,170522.781,223953.1401,101081.4787,116208.2345,95402.15769,104658.7561,191390.9697,191356.5878,16474.94831,16329.56323,41587.05217,170329.9774,61581.32273,22676.32327,172622.2801,208525.0049,178152.8102,239957.7203,74998.31509,81479.52694,131331.9685,22565.8477,112191.9446,187220.1998,19801.42844,24078.86425,142847.4245,177476.5347,92765.2866,147192.0733,Pos
4104,M376T25_1,1.020201957,-0.028854774,-0.222345914,0.825262203,0.410488361,DOWN,376.3056409,376.3051423,376.3065422,24.71466667,24.052,24.779,44,21,21,3492.985,16605.11123,3668.301172,16276.29815,6200.437528,14371.63749,16967.42858,13199.63768,17402.8199,19404.57552,18178.25091,15655.13613,15132.54712,18340.54938,24762.85313,17309.87979,24825.11268,17006.89606,16483.33231,17606.41471,21468.80429,14586.4855,20615.14569,18557.87332,23256.23081,21579.44616,16350.4733,20382.55391,11867.66463,21312.53641,18369.91104,2700.549275,3674.3824,17766.47689,19917.27248,19023.25035,24485.86739,Pos
4105,M317T0,1.011617563,0.01666399,0.222249546,0.825413848,0.410488361,UP,317.2150846,317.2146195,317.2154595,0.4134925,0.374238333,0.466635,46,22,24,8003.765,73362.71319,16085.25388,74215.00916,9108.399164,63509.3155,61814.50675,58631.22219,62552.88872,68378.0333,70686.77534,83355.33931,81165.84203,67115.09895,83333.78592,86663.72796,73968.57261,76449.8796,87777.19021,85322.65888,72927.12087,86799.73136,68759.62808,71763.15226,64554.80171,66174.20642,82495.87299,77032.98875,90946.75715,73308.75318,81152.06273,71226.10591,69518.73979,54432.03621,66051.73008,78122.72643,65914.04955,Pos
4106,M201T23,1.022826983,0.032562125,0.2216631,0.825598011,0.410488361,UP,201.026262,201.026014,201.0266355,22.799,22.08883333,22.8515,55,23,24,5867.493,178401.4006,57802.18589,182473.7663,67928.3233,168667.0279,133482.3719,129917.0841,184624.6893,128953.2495,272899.157,155232.6472,118637.4375,252045.6543,232831.3166,236792.0648,259297.849,158342.8955,150903.1992,134746.932,131463.5434,264824.888,242473.1432,107717.2057,159297.4551,144720.3187,324708.0605,232668.9403,291588.5077,130215.4436,204487.0322,111757.2924,181714.7494,153296.7283,290277.7668,251780.6783,221281.7738,Pos
4107,M102T8_1,1.027241816,0.038775836,0.22101393,0.826608492,0.410890702,UP,101.9502277,101.9467424,101.957989,8.306375,8.2255,8.51435,18,3,14,2407.409,11236.83396,2393.126455,11542.94572,6329.580474,13813.02342,15975.65289,12155.67922,13112.10634,10402.39423,10984.61473,5176.997526,13831.28867,11387.29753,12207.31189,12137.35807,13366.93763,8946.296809,9500.205759,10329.3703,11689.52205,7793.373536,32033.95576,12096.34181,14085.17344,17213.2876,13364.3824,12653.77059,3763.342308,9022.868922,9023.854766,4890.267254,8882.415139,14693.49274,7726.60132,5327.747432,5340.696444,Pos
4108,M187T8_4,1.039280986,-0.055585763,-0.219235852,0.827544713,0.411202853,DOWN,186.7528459,186.7439796,186.7563633,8.335116667,8.2255,8.565583333,23,5,13,10052.169,44066.15265,21560.61734,42400.6147,30001.32636,3738.827527,6262.167953,51704.4022,53614.43314,44370.48131,49849.35726,64254.52098,76847.6734,52245.68199,53080.07141,48131.38707,60699.42391,38099.66935,49036.14175,45280.42472,58756.34972,65733.22315,74204.19303,55160.56875,8813.531448,4464.298733,19708.25807,55330.43166,14584.26612,7573.401115,45627.05829,4927.367945,36988.60759,74908.80826,25483.25368,98789.65868,63603.99881,Pos
4109,M186T8_2,1.02364308,-0.033712769,-0.219218005,0.827639302,0.411202853,DOWN,185.6246304,185.6171713,185.6311873,8.34795,8.241983333,8.449183333,17,1,12,2821.309,11303.67613,3084.281964,11042.59517,4910.7173,16835.42508,6009.173067,11128.54096,11647.34792,9996.707023,10576.53584,14217.1885,20117.51084,11393.08054,13334.52419,10631.3941,12016.34547,7502.752603,8905.529641,9135.431876,11130.37883,14218.54453,3704.845094,12258.92335,12922.82682,17167.83677,9467.501435,11032.32621,13106.70699,17293.56667,4126.925479,11594.53136,9390.955454,7108.81574,15937.12875,22585.48208,7021.094381,Pos
4110,M117T5_3,1.171596941,-0.228476331,-0.218316939,0.828171987,0.411367397,DOWN,117.0832578,117.0829022,117.0914299,5.1344,3.856466667,5.2375,64,20,22,70057.68,129190.5656,285888.7149,110268.7802,308219.8527,34219.76077,20780.93934,18750.79264,20181.11139,796819.6937,15762.48022,17073.69951,22121.46039,15696.61556,20412.22281,20900.23185,8696.409815,1011308.591,17817.91605,14576.05936,17744.20051,16642.52173,24288.43446,1143133.04,17895.43555,17430.97544,15580.78438,12913.3965,20159.22643,14797.68024,19287.75518,18560.97797,24641.43093,22062.24522,25839.43966,24604.05641,21864.8022,Pos
4111,M333T9_2,1.020581457,-0.029391335,-0.218273533,0.828427649,0.411394293,DOWN,332.8938996,332.893559,332.8946313,8.8518,8.55875,8.935633333,49,23,24,560042.5,4858400.216,1093275.876,4760423.757,1894308.524,4102503.552,4337699.12,4556509.111,4667480.873,3588630.148,3916419.625,4112679.004,4519485.167,6370270.126,5997740.838,6110584.134,7168641.306,5733059.762,5520928.04,5165071.668,5653087.673,5234687.902,5802496.867,4545523.859,4808234.822,3047678.407,3034959.786,4797663.193,5712548.218,4721831.494,4326354.823,2880265.196,3159209.533,9441250.198,9060344.646,3711799.105,4033700.392,Pos
4112,M328T8,1.029536404,-0.041994844,-0.217566178,0.829044094,0.411600296,DOWN,328.1442138,328.1437991,328.1447177,7.712033333,7.629533333,7.767633333,29,15,14,9374.705,105356.4914,31433.70315,102333.9155,60009.294,114583.319,70069.98493,108194.6886,72224.68712,93855.51121,71741.74833,132262.2272,89109.78,99193.29911,74341.69316,125681.0606,93868.61067,90636.49794,76947.20524,85663.27838,60301.26082,20110.74791,14847.30581,29294.7624,21433.08876,112621.8198,87743.60649,84679.2905,59518.62798,106552.8073,96461.70728,175618.4546,124212.4792,88421.66508,96291.38758,166705.0403,124838.8067,Pos
4113,M151T4_40,1.025428198,-0.036226475,-0.215733434,0.830170461,0.412059301,DOWN,151.1902862,151.1839871,151.1986877,4.152733333,4.086416667,4.262733333,54,17,22,2259.984,11837.01206,4626.26763,11543.48212,4700.809066,10302.36437,9285.490296,11932.11924,17738.19297,15774.3215,7881.228838,20787.97771,9097.786277,8727.431799,20174.11069,6538.225983,13777.64276,10359.76547,7261.676845,11406.29775,9270.19918,22643.61993,9167.894738,6384.149921,8666.132441,9257.551385,14206.6322,6917.118928,5098.404874,10573.65941,10919.59257,11356.53809,12786.31816,11806.38669,12853.61359,7354.183393,9409.248661,Pos
4114,M200T3_3,1.011315712,-0.016233448,-0.214879069,0.830843309,0.412216509,DOWN,200.0433087,200.0430843,200.0435292,3.172433333,2.705333333,3.853633333,49,23,24,649.388,49539.71483,8266.387384,48985.41001,9402.206895,49260.3038,47729.87541,49813.77595,55605.45334,55506.57711,53201.63339,51304.7469,54596.29835,55878.74603,53724.09569,49891.51287,55885.20249,50861.41514,55785.53341,50448.1611,14708.3167,49825.20725,54302.68427,5699.204985,53843.73656,48132.57467,51158.37653,51066.7502,51214.51335,51211.93406,52885.76625,51768.11694,50935.35075,51922.56848,52089.11967,50588.21006,51275.19208,Pos
4115,M241T24_2,1.024765799,-0.035294232,-0.214804012,0.830891021,0.412216509,DOWN,241.1434635,241.1431613,241.1438333,24.0065,23.33266667,24.63666667,59,22,22,2912.376,57316.23637,22075.61388,55931.059,22124.51769,25172.56606,17405.77883,68206.2724,61908.16813,65437.539,34940.77318,87192.8198,50360.3786,36696.33178,88534.96742,68030.72898,42487.0038,68063.77515,89747.31316,72072.06994,40355.1328,34631.10455,44371.09763,43761.06458,95470.46325,72570.1272,83061.06195,72264.73083,42593.40849,36409.96044,34006.42322,29198.65663,40286.26711,41631.14638,83561.90995,35887.24424,76213.41329,Pos
4116,M532T29_2,1.036008115,-0.051035304,-0.21380908,0.831661772,0.412443541,DOWN,532.3226014,532.3222302,532.3235966,29.02666667,27.55683333,30.022,87,15,13,566.222,18835.89325,10387.00865,18181.22173,10603.36135,9774.874064,15921.21983,15550.60146,38393.79992,14423.99125,15528.36323,31861.02917,16220.38729,16468.39893,3033.756473,16804.33544,23459.54204,15424.66784,50174.31664,10513.04914,15246.284,15649.48808,15109.28345,53021.4115,11653.99669,15194.97725,14722.81077,35318.51133,14516.19212,13897.87077,14835.81132,10662.79383,14256.0327,10131.24169,15352.19066,15692.92003,15190.08762,Pos
4117,M142T5_1,1.079903952,-0.110903003,-0.213884006,0.831886304,0.412443541,DOWN,142.0141043,142.0069046,142.0162403,4.641516667,4.137533333,4.67445,24,2,18,61227.93,245401.4138,193272.2691,227243.7409,366051.109,21182.32366,23690.95642,570832.2686,685467.689,57425.04684,73008.41595,433179.5622,507840.6612,350505.7594,369398.3377,138104.1146,157091.6,225246.0731,258395.0838,271411.2016,291572.018,22351.57544,21116.26919,23984.82405,29502.13623,24659.00603,23991.65919,21329.99059,21373.35853,34658.56538,37106.12396,802973.3825,7837.195464,773415.7382,4661.952434,34007.94053,33639.64839,Pos
4118,M176T0,1.008822955,-0.012673009,-0.213405908,0.831975117,0.412443541,DOWN,176.091788,176.0915118,176.0920306,0.078242333,0.047041167,0.109529,47,23,24,40230.26172,108442.6771,15281.79816,107494.2601,15176.73995,109624.554,132702.1484,97629.72992,111581.7677,110458.226,113589.9809,134687.6562,116185.695,102935.8507,97510.27028,118539.8658,121839.1818,114126.5834,115090.8231,118660.3232,125183.8886,111989.2839,121856.843,102605.7339,134287.4703,89866.97359,127460.477,119765.3586,121222.4258,103607.4789,128485.42,108312.9486,110130.0706,117627.4467,102584.9439,117521.2285,101302.3877,Pos
4119,M359T24,1.016349794,0.023397015,0.213329206,0.832156758,0.412443541,UP,359.2428554,359.2420622,359.2434902,24.37941667,24.3185,24.41766667,40,19,21,2608.843,13769.99172,2859.352336,13995.12824,4266.011033,12219.77578,12267.36055,11209.24228,16896.78553,14265.64765,15587.15655,14823.6864,17214.53844,10350.85412,6800.599714,14407.81953,14785.93748,13364.39171,15349.3997,14555.42415,13787.96184,11557.85803,13118.04508,11429.97298,10212.48193,15314.24462,19866.46127,13497.8304,13253.17201,20383.37898,18653.9947,6558.918322,6967.829833,13922.94727,13719.40211,12565.63368,17971.63917,Pos
4120,M532T30,1.028191247,0.040108636,0.21193426,0.833234529,0.412877482,UP,532.4991818,532.4987969,532.500073,29.5665,28.96916667,30.022,47,17,11,506.884,14785.08774,5347.018657,15201.89781,7936.981113,11282.23294,11202.69877,22635.98583,14629.69278,14980.66168,30433.76174,9879.541237,15349.51891,10096.95607,14128.38308,15338.46543,4216.068177,16409.85117,18100.6787,22318.71671,14985.95935,17240.90198,14795.47557,10972.51922,14385.75686,12887.12931,14134.73906,14225.46312,14354.22653,14587.25061,48704.92488,24407.94267,13839.84537,3151.45419,14164.57825,13973.65534,14504.16893,Pos
