log2FoldChange,Cell.type,pval_sig,col.sign
-0.090420791,Fibroblast,0.894299541,2
-0.312145977,Fibroblast,0.894299541,2
-0.059734724,Fibroblast,0.894299541,2
-0.198870261,Fibroblast,0.894299541,2
0.04717486,Fibroblast,0.894299541,2
-0.249960006,Fibroblast,0.894299541,2
-0.015317705,Fibroblast,0.894299541,2
0.182516929,Fibroblast,0.894299541,2
0.011630276,Fibroblast,0.894299541,2
0.107419099,Fibroblast,0.894299541,2
-1.110286183,Fibroblast,0.894299541,2
0.029916693,Fibroblast,0.894299541,2
-0.01112006,Fibroblast,0.894299541,2
-0.098008172,Fibroblast,0.894299541,2
-0.139787202,Fibroblast,0.894299541,2
0.193623338,Fibroblast,0.894299541,2
0.057583497,Fibroblast,0.894299541,2
0.076876251,Fibroblast,0.894299541,2
-0.006054705,Fibroblast,0.894299541,2
0.020905048,Fibroblast,0.894299541,2
-0.05593279,Fibroblast,0.894299541,2
0.014106279,Fibroblast,0.894299541,2
-0.086593207,Fibroblast,0.894299541,2
-0.066005045,Fibroblast,0.894299541,2
0.032818577,Fibroblast,0.894299541,2
0.11948918,Fibroblast,0.894299541,2
0.057593903,Fibroblast,0.894299541,2
-0.03857242,Fibroblast,0.894299541,2
3.731910159,Fibroblast,0.894299541,2
-0.062206948,Fibroblast,0.894299541,2
0.316369806,Fibroblast,0.894299541,2
0.053039658,Fibroblast,0.894299541,2
-0.099440542,Fibroblast,0.894299541,2
-0.082256295,Fibroblast,0.894299541,2
-0.031295601,Fibroblast,0.894299541,2
-0.004917422,Fibroblast,0.894299541,2
-0.013197774,Fibroblast,0.894299541,2
0.214079984,Fibroblast,0.894299541,2
-0.051219803,Fibroblast,0.894299541,2
-0.010778705,Fibroblast,0.894299541,2
-0.473557432,Fibroblast,0.894299541,2
-0.081944151,Fibroblast,0.894299541,2
0.02269285,Fibroblast,0.894299541,2
0.034110003,Fibroblast,0.894299541,2
-0.281000454,Fibroblast,0.894299541,2
0.084344024,Fibroblast,0.894299541,2
-0.022835976,Fibroblast,0.894299541,2
0.068956147,Fibroblast,0.894299541,2
0.011331302,Fibroblast,0.894299541,2
-0.029157443,Fibroblast,0.894299541,2
0.025058236,Fibroblast,0.894299541,2
-0.068821,Fibroblast,0.894299541,2
0.018557879,Fibroblast,0.894299541,2
0.052754909,Fibroblast,0.894299541,2
0.037953019,Fibroblast,0.894299541,2
-0.053571618,Fibroblast,0.894299541,2
0.142753782,Fibroblast,0.894299541,2
-0.000479807,Fibroblast,0.894299541,2
-0.042300989,Fibroblast,0.894299541,2
-0.001312713,Fibroblast,0.894299541,2
0.105702693,Fibroblast,0.894299541,2
0.111436158,Fibroblast,0.894299541,2
-0.105307992,Fibroblast,0.894299541,2
0.046668332,Fibroblast,0.894299541,2
0.117544943,Fibroblast,0.894299541,2
0.043495917,Fibroblast,0.894299541,2
-0.101842775,Fibroblast,0.894299541,2
-0.012705459,Fibroblast,0.894299541,2
0.006219074,Fibroblast,0.894299541,2
0.08000364,Fibroblast,0.894299541,2
-0.045857433,Fibroblast,0.894299541,2
-0.035387737,Fibroblast,0.894299541,2
0.018245122,Fibroblast,0.894299541,2
-0.064862018,Fibroblast,0.894299541,2
-0.081065905,Fibroblast,0.894299541,2
0.019675514,Fibroblast,0.894299541,2
0.010167962,Fibroblast,0.894299541,2
0.015278927,Fibroblast,0.894299541,2
0.099427983,Fibroblast,0.894299541,2
-0.024982632,Fibroblast,0.894299541,2
-0.024779808,Fibroblast,0.894299541,2
0.06235625,Fibroblast,0.894299541,2
-0.07173891,Fibroblast,0.894299541,2
-0.08456636,Fibroblast,0.894299541,2
-0.063089719,Fibroblast,0.894299541,2
-0.01093417,Fibroblast,0.894299541,2
-0.02537046,Fibroblast,0.894299541,2
-0.040437829,Fibroblast,0.894299541,2
0.072981697,Fibroblast,0.894299541,2
0.066527758,Fibroblast,0.894299541,2
0.002840791,Fibroblast,0.894299541,2
-0.101574126,Fibroblast,0.894299541,2
-0.025108053,Fibroblast,0.894299541,2
-0.063288578,Fibroblast,0.894299541,2
-0.023838881,Fibroblast,0.894299541,2
-0.094485791,Fibroblast,0.894299541,2
-0.009186681,Fibroblast,0.894299541,2
0.062351074,Fibroblast,0.894299541,2
-0.06368596,Fibroblast,0.894299541,2
0.201078809,Fibroblast,0.894299541,2
0.071644393,Fibroblast,0.894299541,2
0.065265856,Fibroblast,0.894299541,2
-0.106273055,Fibroblast,0.894299541,2
0.020652218,Fibroblast,0.894299541,2
3.482482349,Fibroblast,0.935855558,2
2.535737216,Fibroblast,0.935855558,2
0.699184778,Fibroblast,0.935855558,2
1.53253628,Fibroblast,0.935855558,2
0.523896619,Fibroblast,0.935855558,2
-0.108245299,Fibroblast,0.935855558,2
0.066255297,Fibroblast,0.935855558,2
0.007723884,Fibroblast,0.935855558,2
-0.096198725,Fibroblast,0.935855558,2
-3.132579627,Fibroblast,0.935855558,2
0.084816684,Fibroblast,0.935855558,2
0.096121564,Fibroblast,0.935855558,2
-0.158812163,Fibroblast,0.935855558,2
1.162712073,Fibroblast,0.935855558,2
0.066621915,Fibroblast,0.935855558,2
-0.033091491,Fibroblast,0.935855558,2
-0.219431797,Fibroblast,0.935855558,2
0.143776357,Fibroblast,0.935855558,2
-0.102414648,Fibroblast,0.935855558,2
-0.047244624,Fibroblast,0.935855558,2
-0.093388658,Fibroblast,0.935855558,2
-0.17376636,Fibroblast,0.935855558,2
-0.136625318,Fibroblast,0.935855558,2
0.957579577,Fibroblast,0.935855558,2
0.031967443,Fibroblast,0.935855558,2
-0.124439166,Fibroblast,0.935855558,2
-0.198953166,Fibroblast,0.935855558,2
0.050604342,Fibroblast,0.935855558,2
0.006495514,Fibroblast,0.935855558,2
-0.083887901,Fibroblast,0.935855558,2
-0.017130441,Fibroblast,0.935855558,2
-0.138287369,Fibroblast,0.935855558,2
-0.092782156,Fibroblast,0.935855558,2
0.081854267,Fibroblast,0.935855558,2
0.047126521,Fibroblast,0.935855558,2
-0.054985911,Fibroblast,0.935855558,2
0.758810565,Fibroblast,0.935855558,2
0.228085897,Fibroblast,0.935855558,2
-0.084572464,Fibroblast,0.935855558,2
0.023952182,Fibroblast,0.935855558,2
-0.800906904,Fibroblast,0.935855558,2
-0.059175779,Fibroblast,0.935855558,2
-0.127956117,Fibroblast,0.935855558,2
-5.73E-05,Fibroblast,0.935855558,2
-0.315011476,Fibroblast,0.935855558,2
0.034296566,Fibroblast,0.935855558,2
-0.055913707,Fibroblast,0.935855558,2
-0.088758617,Fibroblast,0.935855558,2
-0.091806761,Fibroblast,0.935855558,2
-0.136426345,Fibroblast,0.935855558,2
-0.146423235,Fibroblast,0.935855558,2
-0.090893719,Fibroblast,0.935855558,2
0.072823816,Fibroblast,0.935855558,2
-0.056249117,Fibroblast,0.935855558,2
-0.059686948,Fibroblast,0.935855558,2
-0.103058075,Fibroblast,0.935855558,2
-0.042706847,Fibroblast,0.935855558,2
0.056045065,Fibroblast,0.935855558,2
0.010072804,Fibroblast,0.935855558,2
-0.123779127,Fibroblast,0.935855558,2
-0.023005165,Fibroblast,0.935855558,2
-0.160687522,Fibroblast,0.935855558,2
-0.03207561,Fibroblast,0.935855558,2
0.085514251,Fibroblast,0.935855558,2
0.067342528,Fibroblast,0.935855558,2
-0.129478311,Fibroblast,0.935855558,2
-0.003523901,Fibroblast,0.935855558,2
-0.086905582,Fibroblast,0.935855558,2
-0.190964725,Fibroblast,0.935855558,2
-0.040997685,Fibroblast,0.935855558,2
0.012339092,Fibroblast,0.935855558,2
0.016954002,Fibroblast,0.935855558,2
-0.088608982,Fibroblast,0.935855558,2
-0.072652434,Fibroblast,0.935855558,2
0.020762535,Fibroblast,0.935855558,2
0.50424678,Fibroblast,0.935855558,2
-0.095638463,Fibroblast,0.935855558,2
-0.069778601,Fibroblast,0.935855558,2
-0.026789974,Fibroblast,0.935855558,2
0.107991047,Fibroblast,0.935855558,2
-0.468014814,Fibroblast,0.935855558,2
0.192691894,Fibroblast,0.935855558,2
-0.0717529,Fibroblast,0.935855558,2
-0.013992745,Fibroblast,0.935855558,2
0.332515326,Fibroblast,0.935855558,2
-0.025344888,Fibroblast,0.935855558,2
-0.112436797,Fibroblast,0.935855558,2
-0.094371769,Fibroblast,0.935855558,2
-0.056939368,Fibroblast,0.935855558,2
0.011245496,Fibroblast,0.935855558,2
-0.010215005,Fibroblast,0.935855558,2
-0.279656674,Fibroblast,0.935855558,2
-0.086690593,Fibroblast,0.935855558,2
-0.124438214,Fibroblast,0.935855558,2
-0.106235864,Fibroblast,0.935855558,2
-0.049540724,Fibroblast,0.935855558,2
-0.014598091,Fibroblast,0.935855558,2
-0.061540775,Fibroblast,0.935855558,2
-0.101124682,Fibroblast,0.935855558,2
0.016475685,Fibroblast,0.935855558,2
-0.104051918,Fibroblast,0.935855558,2
0.068208044,Fibroblast,0.935855558,2
-0.091882775,Fibroblast,0.935855558,2
0.151817191,Fibroblast,0.935855558,2
-0.037722463,Fibroblast,0.935855558,2
-0.03413874,Fibroblast,0.935855558,2
-0.061683792,Fibroblast,0.935855558,2
0.024520288,Fibroblast,0.935855558,2
-0.049134018,Fibroblast,0.935855558,2
-0.011390896,Fibroblast,0.935855558,2
0.143195655,Fibroblast,0.935855558,2
0.190429071,Fibroblast,0.935855558,2
-0.087163936,Fibroblast,0.935855558,2
0.088248282,Fibroblast,0.935855558,2
-0.077258744,Fibroblast,0.935855558,2
-0.175217108,Fibroblast,0.935855558,2
-0.08538935,Fibroblast,0.935855558,2
-0.039810626,Fibroblast,0.935855558,2
-0.056382662,Fibroblast,0.935855558,2
-0.261977093,Fibroblast,0.935855558,2
-0.066461999,Fibroblast,0.935855558,2
-0.068656123,Fibroblast,0.935855558,2
-0.155463925,Fibroblast,0.935855558,2
0.102849679,Fibroblast,0.935855558,2
-0.04525331,Fibroblast,0.935855558,2
0.005148159,Fibroblast,0.935855558,2
-0.045568418,Fibroblast,0.935855558,2
-0.046641174,Fibroblast,0.935855558,2
0.155474664,Fibroblast,0.935855558,2
-0.010762945,Fibroblast,0.935855558,2
0.13769065,Fibroblast,0.935855558,2
0.032942247,Fibroblast,0.935855558,2
0.036078573,Fibroblast,0.935855558,2
-0.115650517,Fibroblast,0.935855558,2
-0.027132671,Fibroblast,0.935855558,2
-0.028189051,Fibroblast,0.935855558,2
0.042527371,Fibroblast,0.935855558,2
-0.022511075,Fibroblast,0.935855558,2
0.048263469,Fibroblast,0.935855558,2
0.030414253,Fibroblast,0.935855558,2
0.021399113,Fibroblast,0.935855558,2
-0.093005444,Fibroblast,0.935855558,2
0.000274724,Fibroblast,0.935855558,2
-0.059759755,Fibroblast,0.935855558,2
-0.070672125,Fibroblast,0.935855558,2
-0.042265353,Fibroblast,0.935855558,2
-0.068773492,Fibroblast,0.935855558,2
-0.078536092,Fibroblast,0.935855558,2
0.014211168,Fibroblast,0.935855558,2
0.00465609,Fibroblast,0.935855558,2
0.309076189,Fibroblast,0.935855558,2
-0.008044164,Fibroblast,0.935855558,2
0.098678123,Fibroblast,0.935855558,2
-0.049391979,Fibroblast,0.935855558,2
0.008327137,Fibroblast,0.935855558,2
0.023880171,Fibroblast,0.935855558,2
-0.083940365,Fibroblast,0.935855558,2
0.058434495,Fibroblast,0.935855558,2
-0.02785362,Fibroblast,0.935855558,2
0.006565381,Fibroblast,0.935855558,2
0.001442581,Fibroblast,0.935855558,2
-0.040228872,Fibroblast,0.935855558,2
0.016998875,Fibroblast,0.935855558,2
0.04571652,Fibroblast,0.935855558,2
-0.023161373,Fibroblast,0.935855558,2
-0.468465836,Fibroblast,0.935855558,2
0.02434426,Fibroblast,0.935855558,2
-0.026271431,Fibroblast,0.935855558,2
-0.096703462,Fibroblast,0.935855558,2
-0.059353777,Fibroblast,0.935855558,2
-0.02168135,Fibroblast,0.935855558,2
0.050277855,Fibroblast,0.935855558,2
-0.060655461,Fibroblast,0.935855558,2
0.016167015,Fibroblast,0.935855558,2
-0.02872789,Fibroblast,0.935855558,2
-0.055124557,Fibroblast,0.935855558,2
0.001350703,Fibroblast,0.935855558,2
-0.335659642,Fibroblast,0.935855558,2
-0.007487697,Fibroblast,0.935855558,2
-0.071760265,Fibroblast,0.935855558,2
0.057624207,Fibroblast,0.935855558,2
-0.010030028,Fibroblast,0.935855558,2
-0.007523912,Fibroblast,0.935855558,2
-0.003820538,Fibroblast,0.935855558,2
0.050509725,Fibroblast,0.935855558,2
-0.138516697,Fibroblast,0.935855558,2
-0.03014931,Fibroblast,0.935855558,2
-0.136338764,Fibroblast,0.935855558,2
-0.052144711,Fibroblast,0.935855558,2
-0.018852237,Fibroblast,0.935855558,2
0.006694476,Fibroblast,0.935855558,2
-0.02577328,Fibroblast,0.935855558,2
-0.08376767,Fibroblast,0.935855558,2
-0.100537178,Fibroblast,0.935855558,2
0.11406301,Fibroblast,0.935855558,2
0.002142943,Fibroblast,0.935855558,2
-0.121189169,Fibroblast,0.935855558,2
-0.009115323,Fibroblast,0.935855558,2
-0.010024574,Fibroblast,0.935855558,2
0.016189461,Fibroblast,0.935855558,2
0.066816403,Fibroblast,0.935855558,2
-0.188380717,Fibroblast,0.935855558,2
0.038143526,Fibroblast,0.935855558,2
0.011656499,Fibroblast,0.935855558,2
0.00106642,Fibroblast,0.935855558,2
3.482482349,Fibroblast,0.935855558,2
2.535737216,Fibroblast,0.935855558,2
0.699184778,Fibroblast,0.935855558,2
1.53253628,Fibroblast,0.935855558,2
0.523896619,Fibroblast,0.935855558,2
-0.108245299,Fibroblast,0.935855558,2
0.066255297,Fibroblast,0.935855558,2
0.007723884,Fibroblast,0.935855558,2
-0.096198725,Fibroblast,0.935855558,2
-3.132579627,Fibroblast,0.935855558,2
0.084816684,Fibroblast,0.935855558,2
0.096121564,Fibroblast,0.935855558,2
-0.158812163,Fibroblast,0.935855558,2
1.162712073,Fibroblast,0.935855558,2
0.066621915,Fibroblast,0.935855558,2
-0.033091491,Fibroblast,0.935855558,2
-0.219431797,Fibroblast,0.935855558,2
0.143776357,Fibroblast,0.935855558,2
-0.102414648,Fibroblast,0.935855558,2
-0.047244624,Fibroblast,0.935855558,2
-0.093388658,Fibroblast,0.935855558,2
-0.17376636,Fibroblast,0.935855558,2
-0.136625318,Fibroblast,0.935855558,2
0.957579577,Fibroblast,0.935855558,2
0.031967443,Fibroblast,0.935855558,2
-0.124439166,Fibroblast,0.935855558,2
-0.198953166,Fibroblast,0.935855558,2
0.050604342,Fibroblast,0.935855558,2
0.006495514,Fibroblast,0.935855558,2
-0.083887901,Fibroblast,0.935855558,2
-0.017130441,Fibroblast,0.935855558,2
-0.138287369,Fibroblast,0.935855558,2
-0.092782156,Fibroblast,0.935855558,2
0.081854267,Fibroblast,0.935855558,2
0.047126521,Fibroblast,0.935855558,2
-0.054985911,Fibroblast,0.935855558,2
0.758810565,Fibroblast,0.935855558,2
0.228085897,Fibroblast,0.935855558,2
-0.084572464,Fibroblast,0.935855558,2
0.023952182,Fibroblast,0.935855558,2
-0.800906904,Fibroblast,0.935855558,2
-0.059175779,Fibroblast,0.935855558,2
-0.127956117,Fibroblast,0.935855558,2
-5.73E-05,Fibroblast,0.935855558,2
-0.315011476,Fibroblast,0.935855558,2
0.034296566,Fibroblast,0.935855558,2
-0.055913707,Fibroblast,0.935855558,2
-0.088758617,Fibroblast,0.935855558,2
-0.091806761,Fibroblast,0.935855558,2
-0.136426345,Fibroblast,0.935855558,2
-0.146423235,Fibroblast,0.935855558,2
-0.090893719,Fibroblast,0.935855558,2
0.072823816,Fibroblast,0.935855558,2
-0.056249117,Fibroblast,0.935855558,2
-0.059686948,Fibroblast,0.935855558,2
-0.103058075,Fibroblast,0.935855558,2
-0.042706847,Fibroblast,0.935855558,2
0.056045065,Fibroblast,0.935855558,2
0.010072804,Fibroblast,0.935855558,2
-0.123779127,Fibroblast,0.935855558,2
-0.023005165,Fibroblast,0.935855558,2
-0.160687522,Fibroblast,0.935855558,2
-0.03207561,Fibroblast,0.935855558,2
0.085514251,Fibroblast,0.935855558,2
0.067342528,Fibroblast,0.935855558,2
-0.129478311,Fibroblast,0.935855558,2
-0.003523901,Fibroblast,0.935855558,2
-0.086905582,Fibroblast,0.935855558,2
-0.190964725,Fibroblast,0.935855558,2
-0.040997685,Fibroblast,0.935855558,2
0.012339092,Fibroblast,0.935855558,2
0.016954002,Fibroblast,0.935855558,2
-0.088608982,Fibroblast,0.935855558,2
-0.072652434,Fibroblast,0.935855558,2
0.020762535,Fibroblast,0.935855558,2
0.50424678,Fibroblast,0.935855558,2
-0.095638463,Fibroblast,0.935855558,2
-0.069778601,Fibroblast,0.935855558,2
-0.026789974,Fibroblast,0.935855558,2
0.107991047,Fibroblast,0.935855558,2
-0.468014814,Fibroblast,0.935855558,2
0.192691894,Fibroblast,0.935855558,2
-0.0717529,Fibroblast,0.935855558,2
-0.013992745,Fibroblast,0.935855558,2
0.332515326,Fibroblast,0.935855558,2
-0.025344888,Fibroblast,0.935855558,2
-0.112436797,Fibroblast,0.935855558,2
-0.094371769,Fibroblast,0.935855558,2
-0.056939368,Fibroblast,0.935855558,2
0.011245496,Fibroblast,0.935855558,2
-0.010215005,Fibroblast,0.935855558,2
-0.279656674,Fibroblast,0.935855558,2
-0.086690593,Fibroblast,0.935855558,2
-0.124438214,Fibroblast,0.935855558,2
-0.106235864,Fibroblast,0.935855558,2
-0.049540724,Fibroblast,0.935855558,2
-0.014598091,Fibroblast,0.935855558,2
-0.061540775,Fibroblast,0.935855558,2
-0.101124682,Fibroblast,0.935855558,2
0.016475685,Fibroblast,0.935855558,2
-0.104051918,Fibroblast,0.935855558,2
0.068208044,Fibroblast,0.935855558,2
-0.091882775,Fibroblast,0.935855558,2
0.151817191,Fibroblast,0.935855558,2
-0.037722463,Fibroblast,0.935855558,2
-0.03413874,Fibroblast,0.935855558,2
-0.061683792,Fibroblast,0.935855558,2
0.024520288,Fibroblast,0.935855558,2
-0.049134018,Fibroblast,0.935855558,2
-0.011390896,Fibroblast,0.935855558,2
0.143195655,Fibroblast,0.935855558,2
0.190429071,Fibroblast,0.935855558,2
-0.087163936,Fibroblast,0.935855558,2
0.088248282,Fibroblast,0.935855558,2
-0.077258744,Fibroblast,0.935855558,2
-0.175217108,Fibroblast,0.935855558,2
-0.08538935,Fibroblast,0.935855558,2
-0.039810626,Fibroblast,0.935855558,2
-0.056382662,Fibroblast,0.935855558,2
-0.261977093,Fibroblast,0.935855558,2
-0.066461999,Fibroblast,0.935855558,2
-0.068656123,Fibroblast,0.935855558,2
-0.155463925,Fibroblast,0.935855558,2
0.102849679,Fibroblast,0.935855558,2
-0.04525331,Fibroblast,0.935855558,2
0.005148159,Fibroblast,0.935855558,2
-0.045568418,Fibroblast,0.935855558,2
-0.046641174,Fibroblast,0.935855558,2
0.155474664,Fibroblast,0.935855558,2
-0.010762945,Fibroblast,0.935855558,2
0.13769065,Fibroblast,0.935855558,2
0.032942247,Fibroblast,0.935855558,2
0.036078573,Fibroblast,0.935855558,2
-0.115650517,Fibroblast,0.935855558,2
-0.027132671,Fibroblast,0.935855558,2
-0.028189051,Fibroblast,0.935855558,2
0.042527371,Fibroblast,0.935855558,2
-0.022511075,Fibroblast,0.935855558,2
0.048263469,Fibroblast,0.935855558,2
0.030414253,Fibroblast,0.935855558,2
0.021399113,Fibroblast,0.935855558,2
-0.093005444,Fibroblast,0.935855558,2
0.000274724,Fibroblast,0.935855558,2
-0.059759755,Fibroblast,0.935855558,2
-0.070672125,Fibroblast,0.935855558,2
-0.042265353,Fibroblast,0.935855558,2
-0.068773492,Fibroblast,0.935855558,2
-0.078536092,Fibroblast,0.935855558,2
0.014211168,Fibroblast,0.935855558,2
0.00465609,Fibroblast,0.935855558,2
0.309076189,Fibroblast,0.935855558,2
-0.008044164,Fibroblast,0.935855558,2
0.098678123,Fibroblast,0.935855558,2
-0.049391979,Fibroblast,0.935855558,2
0.008327137,Fibroblast,0.935855558,2
0.023880171,Fibroblast,0.935855558,2
-0.083940365,Fibroblast,0.935855558,2
0.058434495,Fibroblast,0.935855558,2
-0.02785362,Fibroblast,0.935855558,2
0.006565381,Fibroblast,0.935855558,2
0.001442581,Fibroblast,0.935855558,2
-0.040228872,Fibroblast,0.935855558,2
0.016998875,Fibroblast,0.935855558,2
0.04571652,Fibroblast,0.935855558,2
-0.023161373,Fibroblast,0.935855558,2
-0.468465836,Fibroblast,0.935855558,2
0.02434426,Fibroblast,0.935855558,2
-0.026271431,Fibroblast,0.935855558,2
-0.096703462,Fibroblast,0.935855558,2
-0.059353777,Fibroblast,0.935855558,2
-0.02168135,Fibroblast,0.935855558,2
0.050277855,Fibroblast,0.935855558,2
-0.060655461,Fibroblast,0.935855558,2
0.016167015,Fibroblast,0.935855558,2
-0.02872789,Fibroblast,0.935855558,2
-0.055124557,Fibroblast,0.935855558,2
0.001350703,Fibroblast,0.935855558,2
-0.335659642,Fibroblast,0.935855558,2
-0.007487697,Fibroblast,0.935855558,2
-0.071760265,Fibroblast,0.935855558,2
0.057624207,Fibroblast,0.935855558,2
-0.010030028,Fibroblast,0.935855558,2
-0.007523912,Fibroblast,0.935855558,2
-0.003820538,Fibroblast,0.935855558,2
0.050509725,Fibroblast,0.935855558,2
-0.138516697,Fibroblast,0.935855558,2
-0.03014931,Fibroblast,0.935855558,2
-0.136338764,Fibroblast,0.935855558,2
-0.052144711,Fibroblast,0.935855558,2
-0.018852237,Fibroblast,0.935855558,2
0.006694476,Fibroblast,0.935855558,2
-0.02577328,Fibroblast,0.935855558,2
-0.08376767,Fibroblast,0.935855558,2
-0.100537178,Fibroblast,0.935855558,2
0.11406301,Fibroblast,0.935855558,2
0.002142943,Fibroblast,0.935855558,2
-0.121189169,Fibroblast,0.935855558,2
-0.009115323,Fibroblast,0.935855558,2
-0.010024574,Fibroblast,0.935855558,2
0.016189461,Fibroblast,0.935855558,2
0.066816403,Fibroblast,0.935855558,2
-0.188380717,Fibroblast,0.935855558,2
0.038143526,Fibroblast,0.935855558,2
0.011656499,Fibroblast,0.935855558,2
0.00106642,Fibroblast,0.935855558,2
-0.20077489,Fibroblast,0.980409628,2
-0.091188516,Fibroblast,0.980409628,2
3.612106667,Fibroblast,0.980409628,2
-0.03539111,Fibroblast,0.980409628,2
0.078424065,Fibroblast,0.980409628,2
-0.097388066,Fibroblast,0.980409628,2
-0.057491535,Fibroblast,0.980409628,2
0.069163884,Fibroblast,0.980409628,2
-0.22919136,Fibroblast,0.980409628,2
-0.012901163,Fibroblast,0.980409628,2
4.50699168,Fibroblast,0.980409628,2
-0.212637651,Fibroblast,0.980409628,2
0.083089501,Fibroblast,0.980409628,2
0.047097593,Fibroblast,0.980409628,2
-0.141735203,Fibroblast,0.980409628,2
-0.108627075,Fibroblast,0.980409628,2
-0.08163553,Fibroblast,0.980409628,2
-0.155421103,Fibroblast,0.980409628,2
-0.047909775,Fibroblast,0.980409628,2
0.001800879,Fibroblast,0.980409628,2
-0.050092869,Fibroblast,0.980409628,2
0.039168421,Fibroblast,0.980409628,2
0.071430221,Fibroblast,0.980409628,2
-0.011036292,Fibroblast,0.980409628,2
-0.173704612,Fibroblast,0.980409628,2
-0.158053274,Fibroblast,0.980409628,2
0.000862262,Fibroblast,0.980409628,2
0.068299342,Fibroblast,0.980409628,2
-0.146457477,Fibroblast,0.980409628,2
-0.104418795,Fibroblast,0.980409628,2
-0.272760626,Fibroblast,0.980409628,2
-0.075125792,Fibroblast,0.980409628,2
0.047914467,Fibroblast,0.980409628,2
-0.059649113,Fibroblast,0.980409628,2
-0.118408371,Fibroblast,0.980409628,2
-0.017953379,Fibroblast,0.980409628,2
-4.174134778,Fibroblast,0.980409628,2
-0.300653331,Fibroblast,0.980409628,2
-0.103682506,Fibroblast,0.980409628,2
0.015630877,Fibroblast,0.980409628,2
-0.176036304,Fibroblast,0.980409628,2
-0.075101659,Fibroblast,0.980409628,2
0.156500706,Fibroblast,0.980409628,2
-0.154098458,Fibroblast,0.980409628,2
-0.098707937,Fibroblast,0.980409628,2
-0.013584362,Fibroblast,0.980409628,2
0.204514827,Fibroblast,0.980409628,2
-0.129952982,Fibroblast,0.980409628,2
-0.069347886,Fibroblast,0.980409628,2
-0.057513811,Fibroblast,0.980409628,2
-0.057445252,Fibroblast,0.980409628,2
-0.047571237,Fibroblast,0.980409628,2
-0.007572382,Fibroblast,0.980409628,2
-0.078065726,Fibroblast,0.980409628,2
-0.118028328,Fibroblast,0.980409628,2
0.226791192,Fibroblast,0.980409628,2
0.215919322,Fibroblast,0.980409628,2
0.083268957,Fibroblast,0.980409628,2
-0.05544966,Fibroblast,0.980409628,2
-0.651606006,Fibroblast,0.980409628,2
-0.115687807,Fibroblast,0.980409628,2
-0.123713199,Fibroblast,0.980409628,2
-0.07329063,Fibroblast,0.980409628,2
-0.076500124,Fibroblast,0.980409628,2
0.281625451,Fibroblast,0.980409628,2
0.168847045,Fibroblast,0.980409628,2
-0.158100072,Fibroblast,0.980409628,2
-0.009120121,Fibroblast,0.980409628,2
-0.005517397,Fibroblast,0.980409628,2
0.142563806,Fibroblast,0.980409628,2
0.029308448,Fibroblast,0.980409628,2
0.116881667,Fibroblast,0.980409628,2
-0.074932943,Fibroblast,0.980409628,2
-0.086015076,Fibroblast,0.980409628,2
-0.005147381,Fibroblast,0.980409628,2
-0.092311781,Fibroblast,0.980409628,2
0.00704734,Fibroblast,0.980409628,2
0.098514803,Fibroblast,0.980409628,2
0.113490525,Fibroblast,0.980409628,2
0.059187954,Fibroblast,0.980409628,2
-0.118866043,Fibroblast,0.980409628,2
-0.335416822,Fibroblast,0.980409628,2
0.184689416,Fibroblast,0.980409628,2
0.004422553,Fibroblast,0.980409628,2
-0.059379002,Fibroblast,0.980409628,2
-0.072356989,Fibroblast,0.980409628,2
0.004737052,Fibroblast,0.980409628,2
-0.039929015,Fibroblast,0.980409628,2
-0.106613882,Fibroblast,0.980409628,2
0.035521704,Fibroblast,0.980409628,2
0.011238716,Fibroblast,0.980409628,2
0.002119325,Fibroblast,0.980409628,2
-0.010808151,Fibroblast,0.980409628,2
-0.064607969,Fibroblast,0.980409628,2
0.102042671,Fibroblast,0.980409628,2
0.033943465,Fibroblast,0.980409628,2
0.026517385,Fibroblast,0.980409628,2
0.021019754,Fibroblast,0.980409628,2
-0.192242054,Fibroblast,0.980409628,2
0.041603194,Fibroblast,0.980409628,2
-0.0075032,Fibroblast,0.980409628,2
-0.104321045,Fibroblast,0.980409628,2
-0.072701524,Fibroblast,0.980409628,2
-0.13158488,Fibroblast,0.980409628,2
-0.139751426,Fibroblast,0.980409628,2
0.106857371,Fibroblast,0.980409628,2
-0.034097812,Fibroblast,0.980409628,2
-0.700437875,Fibroblast,0.980409628,2
-0.064666354,Fibroblast,0.980409628,2
-0.030156193,Fibroblast,0.980409628,2
-0.024100071,Fibroblast,0.980409628,2
0.007288953,Fibroblast,0.980409628,2
-0.12206495,Fibroblast,0.980409628,2
-0.036517053,Fibroblast,0.980409628,2
0.017301251,Fibroblast,0.980409628,2
-0.065831259,Fibroblast,0.980409628,2
0.030652624,Fibroblast,0.980409628,2
-0.050809765,Fibroblast,0.980409628,2
0.13361142,Fibroblast,0.980409628,2
-5.42751006,Fibroblast,0.980409628,2
-0.068549863,Fibroblast,0.980409628,2
0.128602081,Fibroblast,0.980409628,2
0.035013625,Fibroblast,0.980409628,2
-0.116755172,Fibroblast,0.980409628,2
-0.057323378,Fibroblast,0.980409628,2
0.565368882,Fibroblast,0.980409628,2
-0.995559112,Fibroblast,0.980409628,2
0.194090378,Fibroblast,0.980409628,2
-0.008968363,Fibroblast,0.980409628,2
0.009657498,Fibroblast,0.980409628,2
0.157590307,Fibroblast,0.980409628,2
-0.085400159,Fibroblast,0.980409628,2
