-log10pvalue	-log10qvalue	rank	basepairs
523.92	518.41	8101	14
523.90	518.39	8115	2
523.86	518.35	8117	4
523.79	518.28	8121	25
523.78	518.27	8146	5
523.52	518.01	8151	36
523.47	517.97	8187	52
523.46	517.96	8239	1
523.44	517.94	8240	2
523.39	517.89	8242	4
523.37	517.87	8246	1
523.28	517.78	8247	1
523.22	517.72	8248	8
523.16	517.66	8256	4
523.14	517.64	8260	34
523.10	517.60	8294	1
522.95	517.45	8295	24
522.78	517.28	8319	12
522.75	517.25	8331	47
522.57	517.08	8378	34
522.54	517.05	8412	1
522.52	517.03	8413	6
522.36	516.87	8419	14
522.34	516.85	8433	22
522.32	516.83	8455	6
522.29	516.80	8461	1
522.16	516.67	8462	6
522.08	516.59	8468	8
522.04	516.55	8476	10
521.98	516.49	8486	2
521.97	516.48	8488	1
521.89	516.40	8489	10
521.80	516.31	8499	8
521.76	516.27	8507	23
521.70	516.21	8530	10
521.64	516.15	8540	1
521.52	516.03	8541	36
521.51	516.03	8577	1
521.40	515.92	8578	13
521.38	515.90	8591	3
521.34	515.86	8594	45
521.29	515.81	8639	23
521.27	515.79	8662	12
521.26	515.78	8674	5
521.20	515.72	8679	1
521.08	515.60	8680	7
521.04	515.56	8687	32
520.92	515.44	8719	1
520.87	515.39	8720	28
520.84	515.36	8748	15
520.70	515.23	8763	72
520.49	515.02	8835	9
520.48	515.01	8844	39
520.40	514.93	8883	1
520.34	514.87	8884	16
520.33	514.86	8900	2
520.27	514.80	8902	2
520.25	514.78	8904	5
520.23	514.76	8909	12
520.16	514.69	8921	6
520.11	514.64	8927	5
520.03	514.56	8932	13
519.98	514.51	8945	1
519.92	514.45	8946	17
519.91	514.45	8963	4
519.88	514.42	8967	1
519.79	514.33	8968	1
519.77	514.31	8969	5
519.74	514.28	8974	30
519.71	514.25	9004	1
519.70	514.24	9005	7
519.65	514.19	9012	1
519.61	514.15	9013	11
519.53	514.07	9024	48
519.42	513.96	9072	1
519.37	513.91	9073	23
519.34	513.88	9096	15
519.33	513.87	9111	10
519.24	513.78	9121	4
519.21	513.75	9125	35
519.15	513.69	9160	6
519.12	513.67	9166	2
518.99	513.54	9168	5
518.94	513.49	9173	36
518.92	513.47	9209	1
518.90	513.45	9210	28
518.79	513.34	9238	30
518.64	513.19	9268	93
518.62	513.17	9361	2
518.60	513.15	9363	1
518.54	513.09	9364	1
518.47	513.02	9365	9
518.38	512.94	9374	32
518.35	512.91	9406	3
518.34	512.90	9409	11
518.33	512.89	9420	3
518.30	512.86	9423	2
518.28	512.84	9425	1
518.15	512.71	9426	5
518.14	512.70	9431	3
518.07	512.63	9434	2
517.98	512.54	9436	25
517.96	512.52	9461	28
517.92	512.48	9489	3
517.91	512.47	9492	6
517.78	512.34	9498	5
517.75	512.31	9503	3
517.71	512.27	9506	47
517.58	512.14	9553	4
517.54	512.10	9557	2
517.53	512.09	9559	59
517.52	512.09	9618	16
517.44	512.01	9634	23
517.36	511.93	9657	4
517.28	511.85	9661	34
517.26	511.83	9695	1
517.22	511.79	9696	1
517.16	511.73	9697	2
517.08	511.65	9699	54
517.07	511.64	9753	1
517.03	511.60	9754	2
516.95	511.52	9756	19
516.90	511.47	9775	3
516.89	511.46	9778	1
516.84	511.41	9779	38
516.80	511.38	9817	1
516.71	511.29	9818	27
516.60	511.18	9845	2
516.58	511.16	9847	111
516.45	511.03	9958	16
516.42	511.00	9974	10
516.34	510.92	9984	13
516.32	510.90	9997	5
516.29	510.87	10002	47
516.12	510.71	10049	1
516.10	510.69	10050	8
516.07	510.66	10058	3
516.04	510.63	10061	6
516.03	510.62	10067	2
515.99	510.58	10069	17
515.92	510.51	10086	32
515.91	510.50	10118	2
515.89	510.48	10120	4
515.84	510.43	10124	1
515.79	510.38	10125	6
515.76	510.35	10131	1
515.69	510.28	10132	73
515.54	510.13	10205	68
515.52	510.11	10273	27
515.47	510.07	10300	7
515.44	510.04	10307	10
515.28	509.88	10317	3
515.22	509.82	10320	19
515.21	509.81	10339	12
515.20	509.80	10351	3
515.19	509.79	10354	6
515.11	509.71	10360	2
515.01	509.61	10362	15
514.95	509.55	10377	71
514.91	509.51	10448	3
514.86	509.46	10451	1
514.82	509.42	10452	2
514.76	509.36	10454	1
514.74	509.34	10455	37
514.63	509.23	10492	40
514.54	509.15	10532	1
514.53	509.14	10533	108
514.51	509.12	10641	15
514.49	509.10	10656	1
514.42	509.03	10657	13
514.41	509.02	10670	2
514.38	508.99	10672	1
514.35	508.96	10673	1
514.34	508.95	10674	24
514.32	508.93	10698	4
514.26	508.87	10702	4
514.20	508.81	10706	66
514.17	508.79	10772	1
514.03	508.65	10773	12
514.00	508.62	10785	5
513.99	508.61	10790	4
513.96	508.58	10794	1
513.92	508.54	10795	5
513.91	508.53	10800	2
513.88	508.50	10802	23
513.84	508.46	10825	1
513.66	508.28	10826	77
513.60	508.22	10903	25
513.59	508.21	10928	6
513.54	508.16	10934	65
513.50	508.12	10999	1
513.36	507.98	11000	15
513.21	507.84	11015	4
513.20	507.83	11019	9
513.19	507.82	11028	6
513.16	507.79	11034	21
513.15	507.78	11055	9
513.11	507.74	11064	4
513.07	507.70	11068	13
513.03	507.66	11081	3
512.88	507.51	11084	1
512.86	507.49	11085	1
512.83	507.46	11086	100
512.80	507.43	11186	1
512.79	507.42	11187	1
512.77	507.40	11188	2
512.73	507.36	11190	1
512.72	507.35	11191	1
512.65	507.28	11192	1
512.64	507.27	11193	53
512.60	507.23	11246	8
512.55	507.18	11254	31
512.48	507.12	11285	1
512.47	507.11	11286	153
512.41	507.05	11439	12
512.34	506.98	11451	30
512.30	506.94	11481	2
512.29	506.93	11483	1
512.17	506.81	11484	1
512.11	506.75	11485	54
512.05	506.70	11539	20
511.96	506.61	11559	6
511.95	506.60	11565	1
511.92	506.57	11566	1
511.83	506.48	11567	30
511.82	506.47	11597	5
511.78	506.43	11602	5
511.72	506.37	11607	12
511.68	506.33	11619	30
511.65	506.30	11649	65
511.62	506.27	11714	1
511.56	506.21	11715	66
511.50	506.15	11781	3
511.45	506.10	11784	1
511.42	506.07	11785	1
511.27	505.92	11786	10
511.25	505.90	11796	13
511.22	505.88	11809	14
511.17	505.83	11823	6
511.14	505.80	11829	13
511.12	505.78	11842	21
511.09	505.75	11863	13
510.90	505.56	11876	3
510.79	505.45	11879	2
510.70	505.36	11881	113
510.69	505.35	11994	8
510.68	505.34	12002	19
510.59	505.25	12021	5
510.55	505.21	12026	64
510.48	505.15	12090	21
510.42	505.09	12111	116
510.41	505.08	12227	3
510.40	505.07	12230	13
510.37	505.04	12243	2
510.34	505.01	12245	43
510.31	504.98	12288	8
510.30	504.97	12296	2
510.24	504.91	12298	1
510.10	504.77	12299	27
510.05	504.72	12326	1
510.02	504.69	12327	61
509.93	504.61	12388	6
509.90	504.58	12394	12
509.79	504.47	12406	20
509.75	504.43	12426	22
509.72	504.40	12448	14
509.63	504.31	12462	93
509.60	504.28	12555	9
509.57	504.25	12564	72
509.43	504.11	12636	1
509.41	504.09	12637	2
509.23	503.91	12639	13
509.20	503.89	12652	13
509.19	503.88	12665	13
509.16	503.85	12678	1
509.14	503.83	12679	15
509.12	503.81	12694	3
509.08	503.77	12697	9
509.03	503.72	12706	17
508.95	503.64	12723	1
508.89	503.58	12724	2
508.80	503.49	12726	5
508.77	503.46	12731	17
508.75	503.44	12748	13
508.74	503.43	12761	1
508.65	503.34	12762	1
508.58	503.27	12763	109
508.52	503.21	12872	1
508.45	503.14	12873	62
508.41	503.10	12935	14
508.38	503.08	12949	12
508.37	503.07	12961	97
508.35	503.05	13058	58
508.33	503.03	13116	1
508.31	503.01	13117	5
508.21	502.91	13122	3
508.14	502.84	13125	23
508.11	502.81	13148	2
508.09	502.79	13150	6
507.94	502.64	13156	68
507.93	502.63	13224	5
507.89	502.59	13229	3
507.84	502.54	13232	21
507.75	502.46	13253	17
507.67	502.38	13270	7
507.62	502.33	13277	8
507.61	502.32	13285	77
507.58	502.29	13362	76
507.48	502.19	13438	10
507.46	502.17	13448	2
507.32	502.03	13450	5
507.27	501.98	13455	1
507.26	501.97	13456	13
507.25	501.96	13469	11
507.12	501.83	13480	12
507.04	501.75	13492	12
507.03	501.74	13504	16
507.00	501.71	13520	3
506.98	501.69	13523	14
506.92	501.63	13537	7
506.86	501.57	13544	17
506.85	501.57	13561	1
506.79	501.51	13562	3
506.76	501.48	13565	8
506.72	501.44	13573	1
506.71	501.43	13574	9
506.48	501.20	13583	2
506.47	501.19	13585	19
506.46	501.18	13604	82
506.42	501.14	13686	5
506.37	501.09	13691	8
506.36	501.08	13699	137
506.34	501.06	13836	12
506.32	501.04	13848	114
506.29	501.02	13962	2
506.27	501.00	13964	7
506.21	500.94	13971	2
506.18	500.91	13973	22
506.14	500.87	13995	3
506.11	500.84	13998	5
506.08	500.81	14003	1
506.07	500.80	14004	1
505.94	500.67	14005	6
505.93	500.66	14011	2
505.92	500.65	14013	12
505.91	500.64	14025	2
505.90	500.63	14027	1
505.86	500.59	14028	3
505.85	500.58	14031	64
505.77	500.50	14095	2
505.70	500.43	14097	13
505.69	500.42	14110	3
505.62	500.35	14113	6
505.61	500.34	14119	2
505.60	500.33	14121	106
505.59	500.33	14227	54
505.52	500.26	14281	10
505.36	500.10	14291	7
505.33	500.07	14298	26
505.31	500.05	14324	1
505.29	500.03	14325	1
505.27	500.01	14326	14
505.23	499.97	14340	8
505.12	499.86	14348	1
505.09	499.83	14349	2
505.04	499.78	14351	10
505.01	499.75	14361	3
504.99	499.73	14364	15
504.96	499.70	14379	2
504.95	499.69	14381	21
504.94	499.68	14402	4
504.93	499.67	14406	11
504.92	499.66	14417	25
504.86	499.60	14442	2
504.83	499.57	14444	1
504.77	499.51	14445	6
504.68	499.42	14451	3
504.62	499.36	14454	23
504.59	499.33	14477	1
504.53	499.27	14478	5
504.46	499.20	14483	14
504.44	499.18	14497	2
504.40	499.14	14499	5
504.39	499.13	14504	1
504.36	499.10	14505	109
504.34	499.09	14614	104
504.32	499.07	14718	3
504.27	499.02	14721	225
504.23	498.99	14946	1
504.22	498.98	14947	38
504.16	498.92	14985	1
504.06	498.82	14986	1
504.01	498.77	14987	12
504.00	498.76	14999	20
503.95	498.71	15019	5
503.92	498.68	15024	1
503.83	498.59	15025	4
503.82	498.58	15029	1
503.77	498.53	15030	82
503.66	498.42	15112	14
503.61	498.37	15126	57
503.58	498.34	15183	76
503.57	498.34	15259	6
503.56	498.33	15265	4
503.42	498.19	15269	5
503.40	498.17	15274	15
503.39	498.16	15289	2
503.30	498.07	15291	1
503.29	498.06	15292	1
503.26	498.03	15293	5
503.24	498.01	15298	5
503.21	497.98	15303	1
503.16	497.93	15304	1
503.14	497.91	15305	12
503.13	497.90	15317	1
503.09	497.86	15318	5
503.08	497.85	15323	1
503.04	497.81	15324	15
502.96	497.73	15339	4
502.94	497.71	15343	5
502.87	497.64	15348	26
502.83	497.60	15374	3
502.78	497.55	15377	1
502.66	497.43	15378	1
502.64	497.41	15379	10
502.53	497.30	15389	11
502.45	497.22	15400	2
502.37	497.14	15402	61
502.35	497.12	15463	14
502.32	497.09	15477	10
502.26	497.03	15487	50
502.25	497.02	15537	15
502.23	497.00	15552	97
502.22	497.00	15649	133
502.20	496.98	15782	22
502.18	496.96	15804	88
502.09	496.87	15892	13
501.96	496.74	15905	7
501.93	496.71	15912	2
501.92	496.70	15914	10
501.91	496.70	15924	2
501.80	496.59	15926	2
501.78	496.57	15928	1
501.70	496.49	15929	1
501.69	496.48	15930	2
501.68	496.47	15932	125
501.65	496.44	16057	6
501.62	496.41	16063	62
501.58	496.37	16125	1
501.57	496.36	16126	107
501.54	496.33	16233	7
501.53	496.32	16240	1
501.52	496.31	16241	4
501.51	496.30	16245	1
501.47	496.26	16246	21
501.43	496.22	16267	3
501.32	496.11	16270	3
501.31	496.10	16273	3
501.26	496.05	16276	1
501.19	495.98	16277	4
501.14	495.93	16281	5
501.13	495.92	16286	19
501.06	495.86	16305	19
500.91	495.71	16324	1
500.90	495.70	16325	8
500.89	495.69	16333	8
500.83	495.63	16341	5
500.82	495.62	16346	14
500.81	495.61	16360	8
500.79	495.59	16368	7
500.76	495.56	16375	1
500.73	495.53	16376	5
500.47	495.27	16381	1
500.44	495.24	16382	10
500.41	495.21	16392	3
500.38	495.18	16395	88
500.34	495.14	16483	14
500.33	495.13	16497	2
500.32	495.12	16499	5
500.31	495.11	16504	47
500.24	495.04	16551	4
500.18	494.98	16555	116
500.17	494.98	16671	26
500.15	494.96	16697	12
500.14	494.95	16709	19
500.12	494.93	16728	1
500.11	494.92	16729	137
500.09	494.90	16866	85
500.05	494.86	16951	3
500.02	494.83	16954	3
499.97	494.78	16957	1
499.83	494.64	16958	15
499.81	494.62	16973	1
499.77	494.58	16974	8
499.64	494.45	16982	49
499.60	494.41	17031	126
499.59	494.41	17157	27
499.56	494.38	17184	118
499.54	494.36	17302	34
499.52	494.34	17336	3
499.47	494.29	17339	6
499.46	494.28	17345	1
499.43	494.25	17346	1
499.34	494.16	17347	4
499.30	494.12	17351	3
499.28	494.10	17354	2
499.25	494.07	17356	1
499.22	494.04	17357	25
499.15	493.97	17382	3
499.04	493.86	17385	2
499.02	493.84	17387	24
498.97	493.79	17411	6
498.86	493.68	17417	5
498.82	493.64	17422	6
498.76	493.58	17428	16
498.75	493.57	17444	18
498.71	493.54	17462	1
498.68	493.51	17463	2
498.63	493.46	17465	9
498.61	493.44	17474	1
498.53	493.36	17475	1
498.39	493.22	17476	88
498.35	493.18	17564	57
498.33	493.16	17621	19
498.26	493.09	17640	45
498.19	493.02	17685	1
498.17	493.00	17686	4
498.14	492.97	17690	130
498.10	492.93	17820	1
498.07	492.90	17821	19
498.05	492.88	17840	9
498.01	492.84	17849	3
498.00	492.83	17852	114
497.99	492.83	17966	127
497.91	492.75	18093	1
497.87	492.71	18094	2
497.78	492.62	18096	3
497.77	492.61	18099	2
497.74	492.58	18101	4
497.73	492.57	18105	7
497.68	492.52	18112	2
497.66	492.50	18114	72
497.61	492.45	18186	29
497.55	492.39	18215	133
497.52	492.37	18348	107
497.47	492.32	18455	2
497.42	492.27	18457	8
497.41	492.26	18465	10
497.37	492.22	18475	3
497.32	492.17	18478	18
497.29	492.14	18496	1
497.21	492.06	18497	9
497.16	492.01	18506	2
496.99	491.84	18508	17
496.95	491.80	18525	1
496.92	491.77	18526	1
496.91	491.76	18527	8
496.89	491.74	18535	15
496.86	491.71	18550	1
496.83	491.68	18551	3
496.82	491.67	18554	1
496.77	491.62	18555	1
496.74	491.59	18556	11
496.72	491.57	18567	19
496.71	491.56	18586	2
496.69	491.54	18588	8
496.53	491.38	18596	10
496.52	491.37	18606	1
496.41	491.26	18607	92
496.40	491.25	18699	50
496.35	491.21	18749	51
496.34	491.20	18800	5
496.32	491.18	18805	5
496.31	491.17	18810	1
496.28	491.14	18811	1
496.26	491.12	18812	24
496.25	491.11	18836	4
496.10	490.96	18840	131
496.09	490.95	18971	5
496.02	490.88	18976	4
496.01	490.87	18980	37
496.00	490.86	19017	1
495.95	490.81	19018	2
495.94	490.80	19020	15
495.92	490.78	19035	109
495.91	490.78	19144	2
495.88	490.75	19146	111
495.75	490.62	19257	1
495.72	490.59	19258	9
495.68	490.55	19267	127
495.64	490.51	19394	8
495.55	490.42	19402	1
495.54	490.41	19403	120
495.53	490.40	19523	8
495.51	490.38	19531	22
495.45	490.32	19553	98
495.41	490.29	19651	24
495.40	490.28	19675	6
495.39	490.27	19681	2
495.38	490.26	19683	2
495.34	490.22	19685	2
495.32	490.20	19687	2
495.26	490.14	19689	1
495.17	490.05	19690	2
495.09	489.97	19692	3
495.00	489.88	19695	2
494.97	489.85	19697	5
494.94	489.82	19702	2
494.84	489.72	19704	6
494.81	489.69	19710	20
494.80	489.68	19730	5
494.78	489.66	19735	2
494.75	489.63	19737	1
494.72	489.60	19738	1
494.67	489.55	19739	24
494.63	489.51	19763	10
494.45	489.33	19773	41
494.44	489.32	19814	47
494.43	489.31	19861	14
494.42	489.30	19875	113
494.35	489.23	19988	4
494.32	489.20	19992	16
494.27	489.15	20008	1
494.22	489.10	20009	2
494.18	489.06	20011	25
494.13	489.01	20036	5
494.05	488.94	20041	141
494.03	488.92	20182	1
494.02	488.91	20183	10
494.01	488.90	20193	1
493.98	488.87	20194	3
493.95	488.84	20197	8
493.84	488.73	20205	19
493.83	488.72	20224	102
493.77	488.66	20326	129
493.75	488.64	20455	24
493.70	488.59	20479	99
493.69	488.59	20578	2
493.67	488.57	20580	1
493.66	488.56	20581	3
493.62	488.52	20584	1
493.60	488.50	20585	1
493.56	488.46	20586	9
493.54	488.44	20595	5
493.53	488.43	20600	106
493.51	488.41	20706	16
493.48	488.38	20722	22
493.41	488.31	20744	1
493.38	488.28	20745	1
493.37	488.27	20746	108
493.33	488.23	20854	2
493.30	488.20	20856	8
493.27	488.17	20864	9
493.26	488.16	20873	3
493.22	488.12	20876	4
493.19	488.09	20880	4
493.13	488.03	20884	1
493.00	487.90	20885	1
492.94	487.84	20886	10
492.86	487.76	20896	8
492.74	487.64	20904	7
492.73	487.63	20911	16
492.72	487.62	20927	6
492.69	487.59	20933	12
492.62	487.52	20945	21
492.61	487.51	20966	9
492.57	487.47	20975	19
492.53	487.44	20994	54
492.52	487.43	21048	1
492.50	487.41	21049	40
492.48	487.39	21089	1
492.44	487.35	21090	103
492.43	487.34	21193	1
492.36	487.27	21194	5
492.34	487.25	21199	13
492.33	487.24	21212	3
492.31	487.22	21215	17
492.30	487.21	21232	8
492.21	487.12	21240	2
492.19	487.10	21242	2
492.14	487.05	21244	1
492.09	487.00	21245	28
492.02	486.93	21273	138
491.96	486.87	21411	4
491.95	486.86	21415	8
491.91	486.82	21423	4
491.89	486.80	21427	14
491.83	486.74	21441	30
491.80	486.71	21471	1
491.79	486.70	21472	2
491.78	486.69	21474	3
491.75	486.67	21477	84
491.74	486.66	21561	28
491.73	486.65	21589	4
491.72	486.64	21593	117
491.67	486.59	21710	4
491.66	486.58	21714	128
491.61	486.53	21842	26
491.54	486.46	21868	4
491.52	486.44	21872	116
491.51	486.44	21988	3
491.47	486.40	21991	4
491.45	486.38	21995	15
491.44	486.37	22010	1
491.32	486.25	22011	2
491.29	486.22	22013	165
491.21	486.14	22178	21
491.20	486.13	22199	6
491.19	486.12	22205	1
491.14	486.07	22206	1
490.91	485.84	22207	12
490.88	485.81	22219	4
490.85	485.78	22223	9
490.74	485.67	22232	1
490.73	485.66	22233	6
490.72	485.65	22239	1
490.71	485.64	22240	2
490.65	485.58	22242	14
490.62	485.55	22256	51
490.58	485.51	22307	12
490.57	485.50	22319	25
490.55	485.48	22344	36
490.54	485.47	22380	15
490.52	485.45	22395	14
490.48	485.41	22409	5
490.45	485.38	22414	141
490.38	485.32	22555	11
490.31	485.25	22566	22
490.25	485.19	22588	1
490.24	485.18	22589	8
490.23	485.17	22597	3
490.16	485.10	22600	3
490.10	485.04	22603	1
490.05	484.99	22604	2
490.02	484.96	22606	1
490.01	484.95	22607	31
489.99	484.93	22638	3
489.98	484.92	22641	127
489.95	484.89	22768	2
489.92	484.86	22770	2
489.91	484.85	22772	25
489.90	484.84	22797	1
489.88	484.82	22798	10
489.86	484.80	22808	1
489.83	484.77	22809	36
489.80	484.74	22845	2
489.75	484.69	22847	96
489.73	484.67	22943	1
489.71	484.65	22944	60
489.70	484.64	23004	3
489.67	484.61	23007	109
489.65	484.60	23116	25
489.55	484.50	23141	148
489.52	484.47	23289	90
489.49	484.44	23379	1
489.48	484.43	23380	1
489.42	484.37	23381	8
489.38	484.33	23389	3
489.25	484.20	23392	16
489.22	484.17	23408	143
489.18	484.14	23551	1
489.17	484.13	23552	3
489.16	484.12	23555	2
489.15	484.11	23557	16
489.10	484.06	23573	1
489.06	484.02	23574	1
489.03	483.99	23575	3
488.91	483.87	23578	4
488.89	483.85	23582	11
488.76	483.72	23593	14
488.74	483.70	23607	1
488.73	483.69	23608	1
488.72	483.68	23609	72
488.68	483.64	23681	3
488.66	483.62	23684	2
488.64	483.60	23686	1
488.60	483.56	23687	32
488.57	483.53	23719	4
488.56	483.52	23723	2
488.53	483.49	23725	26
488.48	483.44	23751	11
488.47	483.43	23762	178
488.46	483.42	23940	23
488.39	483.35	23963	11
488.33	483.29	23974	1
488.32	483.28	23975	1
488.31	483.27	23976	9
488.25	483.21	23985	1
488.23	483.19	23986	4
488.19	483.15	23990	7
488.15	483.11	23997	11
488.14	483.10	24008	2
488.12	483.08	24010	2
488.07	483.03	24012	5
488.02	482.98	24017	2
487.98	482.94	24019	57
487.96	482.92	24076	1
487.94	482.90	24077	137
487.93	482.90	24214	28
487.84	482.81	24242	1
487.81	482.78	24243	52
487.77	482.74	24295	107
487.63	482.60	24402	14
487.59	482.56	24416	89
487.55	482.52	24505	30
487.51	482.48	24535	107
487.50	482.47	24642	2
487.44	482.41	24644	150
487.39	482.37	24794	9
487.38	482.36	24803	5
487.30	482.28	24808	6
487.23	482.21	24814	2
487.22	482.20	24816	1
487.21	482.19	24817	18
487.18	482.16	24835	1
487.16	482.14	24836	4
487.15	482.13	24840	184
487.11	482.09	25024	1
487.09	482.07	25025	13
486.97	481.95	25038	1
486.93	481.91	25039	6
486.87	481.85	25045	10
486.84	481.82	25055	4
486.81	481.79	25059	102
486.79	481.77	25161	16
486.76	481.74	25177	10
486.72	481.70	25187	2
486.71	481.69	25189	5
486.68	481.66	25194	14
486.66	481.64	25208	57
486.64	481.63	25265	4
486.50	481.49	25269	8
486.49	481.48	25277	188
486.47	481.46	25465	2
486.45	481.44	25467	1
486.41	481.40	25468	60
486.40	481.39	25528	14
486.38	481.37	25542	1
486.37	481.36	25543	13
486.31	481.30	25556	15
486.15	481.14	25571	15
486.11	481.10	25586	1
486.06	481.05	25587	70
485.97	480.96	25657	1
485.93	480.92	25658	5
485.91	480.90	25663	27
485.90	480.89	25690	117
485.85	480.84	25807	26
485.80	480.80	25833	110
485.74	480.74	25943	13
485.71	480.71	25956	25
485.61	480.61	25981	19
485.60	480.60	26000	1
485.59	480.59	26001	1
485.54	480.54	26002	3
485.51	480.51	26005	196
485.45	480.45	26201	15
485.40	480.40	26216	3
485.37	480.37	26219	1
485.36	480.36	26220	14
485.33	480.33	26234	244
485.25	480.26	26478	1
485.23	480.24	26479	1
485.22	480.23	26480	3
485.17	480.18	26483	26
485.15	480.16	26509	4
485.12	480.13	26513	2
485.08	480.09	26515	178
485.06	480.07	26693	6
485.03	480.04	26699	13
485.02	480.03	26712	5
484.95	479.96	26717	34
484.91	479.92	26751	106
484.86	479.87	26857	3
484.85	479.86	26860	27
484.71	479.72	26887	76
484.70	479.71	26963	1
484.68	479.69	26964	2
484.61	479.62	26966	1
484.59	479.60	26967	6
484.58	479.59	26973	2
484.51	479.52	26975	156
484.45	479.47	27131	36
484.42	479.44	27167	22
484.40	479.42	27189	1
484.37	479.39	27190	5
484.36	479.38	27195	16
484.35	479.37	27211	40
484.31	479.33	27251	15
484.30	479.32	27266	1
484.27	479.29	27267	13
484.24	479.26	27280	1
484.14	479.16	27281	77
484.11	479.13	27358	3
484.10	479.12	27361	1
484.04	479.06	27362	2
484.02	479.04	27364	31
483.97	478.99	27395	6
483.94	478.96	27401	2
483.92	478.94	27403	4
483.87	478.89	27407	172
483.83	478.85	27579	147
483.80	478.83	27726	2
483.77	478.80	27728	23
483.73	478.76	27751	5
483.67	478.70	27756	12
483.66	478.69	27768	33
483.60	478.63	27801	12
483.57	478.60	27813	2
483.51	478.54	27815	134
483.44	478.47	27949	63
483.36	478.39	28012	15
483.33	478.36	28027	27
483.27	478.30	28054	5
483.23	478.26	28059	161
483.14	478.17	28220	23
483.12	478.15	28243	9
483.11	478.14	28252	25
483.01	478.04	28277	298
483.00	478.04	28575	3
482.98	478.02	28578	12
482.97	478.01	28590	14
482.93	477.97	28604	1
482.88	477.92	28605	1
482.83	477.87	28606	12
482.78	477.82	28618	1
482.77	477.81	28619	77
482.76	477.80	28696	2
482.71	477.75	28698	9
482.68	477.72	28707	1
482.59	477.63	28708	3
482.54	477.58	28711	162
482.50	477.54	28873	17
482.44	477.48	28890	4
482.41	477.45	28894	35
482.40	477.44	28929	6
482.35	477.39	28935	16
482.33	477.37	28951	1
482.31	477.35	28952	14
482.28	477.32	28966	42
482.22	477.27	29008	66
482.17	477.22	29074	11
482.14	477.19	29085	6
482.12	477.17	29091	43
482.01	477.06	29134	1
481.95	477.00	29135	1
481.92	476.97	29136	5
481.88	476.93	29141	9
481.86	476.91	29150	137
481.84	476.89	29287	203
481.70	476.75	29490	27
481.68	476.73	29517	9
481.61	476.66	29526	55
481.58	476.63	29581	21
481.52	476.57	29602	1
481.51	476.56	29603	120
481.36	476.42	29723	68
481.32	476.38	29791	3
481.31	476.37	29794	16
481.29	476.35	29810	19
481.27	476.33	29829	43
481.26	476.32	29872	1
481.18	476.24	29873	1
481.16	476.22	29874	3
481.15	476.21	29877	2
481.13	476.19	29879	199
481.10	476.16	30078	151
481.06	476.12	30229	18
481.01	476.07	30247	7
480.98	476.04	30254	1
480.97	476.03	30255	1
480.94	476.00	30256	180
480.91	475.98	30436	23
480.82	475.89	30459	65
480.81	475.88	30524	9
480.75	475.82	30533	13
480.71	475.78	30546	3
480.66	475.73	30549	9
480.56	475.63	30558	178
480.55	475.62	30736	2
480.53	475.60	30738	2
480.48	475.55	30740	1
480.46	475.53	30741	8
480.42	475.49	30749	16
480.37	475.44	30765	33
480.32	475.39	30798	11
480.31	475.38	30809	51
480.30	475.37	30860	1
480.28	475.35	30861	24
480.26	475.33	30885	11
480.23	475.30	30896	48
480.22	475.29	30944	44
480.16	475.23	30988	7
480.07	475.14	30995	10
480.04	475.11	31005	4
479.97	475.04	31009	1
479.96	475.03	31010	4
479.93	475.00	31014	1
479.91	474.98	31015	1
479.89	474.96	31016	151
479.81	474.89	31167	216
479.80	474.88	31383	11
479.64	474.72	31394	15
479.62	474.70	31409	23
479.57	474.65	31432	21
479.55	474.63	31453	29
479.54	474.62	31482	8
479.51	474.59	31490	136
479.43	474.51	31626	42
479.39	474.47	31668	5
479.35	474.43	31673	1
479.32	474.40	31674	18
479.29	474.37	31692	54
479.28	474.36	31746	12
479.20	474.28	31758	126
479.19	474.28	31884	1
479.18	474.27	31885	13
479.14	474.23	31898	2
479.12	474.21	31900	1
479.07	474.16	31901	16
479.04	474.13	31917	1
479.02	474.11	31918	194
478.98	474.07	32112	25
478.94	474.03	32137	1
478.92	474.01	32138	3
478.88	473.97	32141	76
478.87	473.96	32217	167
478.86	473.95	32384	24
478.80	473.89	32408	2
478.79	473.88	32410	6
478.78	473.87	32416	7
478.71	473.80	32423	6
478.65	473.74	32429	4
478.61	473.70	32433	1
478.59	473.68	32434	217
478.57	473.67	32651	7
478.53	473.63	32658	1
478.48	473.58	32659	5
478.44	473.54	32664	4
478.39	473.49	32668	61
478.34	473.44	32729	50
478.33	473.43	32779	33
478.32	473.42	32812	15
478.30	473.40	32827	1
478.21	473.31	32828	43
478.19	473.29	32871	6
478.17	473.27	32877	38
478.02	473.12	32915	2
477.97	473.07	32917	18
477.92	473.02	32935	130
477.91	473.01	33065	5
477.80	472.90	33070	1
477.78	472.88	33071	219
477.77	472.88	33290	1
477.71	472.82	33291	12
477.64	472.75	33303	7
477.60	472.71	33310	15
477.59	472.70	33325	40
477.57	472.68	33365	1
477.55	472.66	33366	49
477.51	472.62	33415	168
477.50	472.61	33583	25
477.48	472.59	33608	9
477.45	472.56	33617	1
477.43	472.54	33618	1
477.39	472.50	33619	2
477.34	472.45	33621	7
477.31	472.42	33628	152
477.30	472.41	33780	2
477.26	472.37	33782	16
477.25	472.36	33798	1
477.22	472.33	33799	77
477.15	472.26	33876	7
477.12	472.23	33883	4
477.09	472.20	33887	13
