-log10pvalue	-log10qvalue	rank	basepairs
179.62	174.67	29191	48
179.61	174.66	29239	6
179.53	174.58	29245	6
179.50	174.55	29251	115
179.48	174.53	29366	61
179.47	174.52	29427	11
179.42	174.47	29438	7
179.41	174.46	29445	7
179.39	174.44	29452	66
179.37	174.42	29518	2
179.33	174.38	29520	1
179.29	174.34	29521	8
179.28	174.33	29529	4
179.25	174.30	29533	68
179.19	174.24	29601	30
179.18	174.23	29631	1
179.15	174.20	29632	208
179.14	174.20	29840	2
179.06	174.12	29842	25
179.03	174.09	29867	85
178.96	174.02	29952	1
178.94	174.00	29953	1
178.93	173.99	29954	13
178.90	173.96	29967	51
178.89	173.95	30018	407
178.84	173.91	30425	1
178.80	173.87	30426	1
178.79	173.86	30427	2
178.78	173.85	30429	12
178.75	173.82	30441	5
178.69	173.76	30446	5
178.66	173.73	30451	360
178.65	173.72	30811	14
178.61	173.68	30825	2
178.50	173.57	30827	305
178.48	173.56	31132	437
178.45	173.53	31569	22
178.44	173.52	31591	1
178.40	173.48	31592	164
178.38	173.46	31756	17
178.31	173.40	31773	39
178.29	173.38	31812	1
178.26	173.35	31813	1
178.23	173.32	31814	1
178.18	173.27	31815	6
178.17	173.26	31821	110
178.15	173.24	31931	1
178.14	173.23	31932	65
178.10	173.19	31997	9
178.08	173.17	32006	4
178.07	173.16	32010	277
178.03	173.12	32287	1
178.02	173.11	32288	11
177.99	173.08	32299	6
177.95	173.04	32305	46
177.94	173.03	32351	66
177.92	173.01	32417	130
177.88	172.98	32547	912
177.85	172.96	33459	28
177.82	172.93	33487	2
177.80	172.91	33489	1
177.73	172.84	33490	21
177.70	172.81	33511	1
177.65	172.76	33512	25
177.62	172.73	33537	41
177.61	172.72	33578	1
177.59	172.70	33579	27
177.57	172.68	33606	95
177.51	172.62	33701	8
177.50	172.61	33709	8
177.46	172.57	33717	5
177.45	172.56	33722	68
177.44	172.55	33790	6
177.38	172.49	33796	1
177.35	172.46	33797	79
177.33	172.44	33876	1
177.32	172.43	33877	34
177.31	172.42	33911	256
177.29	172.41	34167	1
177.25	172.37	34168	126
177.23	172.35	34294	6
177.22	172.34	34300	2
177.19	172.31	34302	1
177.15	172.27	34303	29
177.10	172.22	34332	3
177.04	172.16	34335	15
177.03	172.15	34350	1
176.99	172.11	34351	355
176.98	172.10	34706	41
176.94	172.06	34747	8
176.85	171.97	34755	26
176.82	171.94	34781	3
176.81	171.93	34784	4
176.80	171.92	34788	11
176.79	171.91	34799	346
176.74	171.87	35145	4
176.73	171.86	35149	1
176.72	171.85	35150	1
176.71	171.84	35151	4
176.69	171.82	35155	374
176.68	171.81	35529	1
176.67	171.80	35530	123
176.66	171.80	35653	1
176.65	171.79	35654	2
176.64	171.78	35656	50
176.62	171.76	35706	19
176.60	171.74	35725	10
176.58	171.72	35735	475
176.51	171.65	36210	12
176.46	171.60	36222	1
176.44	171.58	36223	2
176.39	171.53	36225	56
176.38	171.52	36281	1
176.34	171.48	36282	17
176.28	171.42	36299	11
176.27	171.41	36310	59
176.26	171.40	36369	302
176.25	171.40	36671	22
176.24	171.39	36693	55
176.21	171.36	36748	48
176.19	171.34	36796	1
176.18	171.33	36797	1
176.12	171.27	36798	2
176.09	171.24	36800	7
176.06	171.21	36807	6
176.02	171.17	36813	135
175.97	171.12	36948	47
175.96	171.11	36995	3
175.95	171.10	36998	852
175.94	171.10	37850	32
175.87	171.03	37882	2
175.84	171.00	37884	1
175.82	170.98	37885	19
175.81	170.97	37904	1
175.79	170.95	37905	3
175.76	170.92	37908	80
175.72	170.88	37988	7
175.70	170.86	37995	33
175.65	170.81	38028	63
175.59	170.75	38091	4
175.55	170.71	38095	2
175.52	170.68	38097	72
175.51	170.67	38169	3
175.50	170.66	38172	2
175.47	170.63	38174	449
175.46	170.63	38623	99
175.45	170.62	38722	47
175.41	170.58	38769	2
175.36	170.53	38771	3
175.32	170.49	38774	1
175.25	170.42	38775	11
175.24	170.41	38786	20
175.23	170.40	38806	3
175.21	170.38	38809	1
175.19	170.36	38810	3
175.16	170.33	38813	19
175.10	170.27	38832	3
175.08	170.25	38835	373
175.06	170.24	39208	29
175.04	170.22	39237	11
174.99	170.17	39248	8
174.93	170.11	39256	709
174.92	170.10	39965	29
174.91	170.10	39994	12
174.89	170.08	40006	380
174.88	170.07	40386	70
174.86	170.05	40456	13
174.79	169.98	40469	3
174.74	169.93	40472	15
174.68	169.87	40487	600
174.63	169.83	41087	22
174.59	169.79	41109	44
174.55	169.75	41153	1
174.52	169.72	41154	7
174.51	169.71	41161	1
174.48	169.68	41162	89
174.47	169.67	41251	12
174.46	169.66	41263	305
174.45	169.65	41568	2
174.41	169.61	41570	8
174.38	169.58	41578	1
174.36	169.56	41579	27
174.32	169.52	41606	72
174.27	169.47	41678	1
174.25	169.45	41679	2
174.24	169.44	41681	3
174.23	169.43	41684	31
174.21	169.41	41715	1
174.12	169.32	41716	111
174.10	169.30	41827	45
174.08	169.29	41872	1
174.05	169.26	41873	11
174.01	169.22	41884	1056
174.00	169.22	42940	1
173.91	169.13	42941	12
173.90	169.12	42953	47
173.88	169.10	43000	1
173.82	169.04	43001	41
173.78	169.00	43042	3
173.77	168.99	43045	1
173.75	168.97	43046	4
173.73	168.95	43050	59
173.69	168.91	43109	117
173.64	168.86	43226	323
173.61	168.83	43549	6
173.59	168.81	43555	81
173.58	168.80	43636	44
173.57	168.79	43680	79
173.56	168.78	43759	8
173.54	168.76	43767	27
173.52	168.74	43794	3
173.44	168.66	43797	2
173.39	168.61	43799	13
173.34	168.56	43812	43
173.29	168.52	43855	31
173.28	168.51	43886	7
173.26	168.49	43893	3
173.24	168.47	43896	1
173.20	168.43	43897	294
173.18	168.41	44191	524
173.17	168.40	44715	23
173.15	168.38	44738	55
173.14	168.37	44793	1
173.13	168.36	44794	95
173.10	168.34	44889	1
173.08	168.32	44890	458
173.07	168.31	45348	5
173.06	168.30	45353	586
173.02	168.27	45939	13
172.99	168.24	45952	71
172.94	168.19	46023	1
172.92	168.17	46024	66
172.89	168.14	46090	39
172.78	168.03	46129	707
172.77	168.02	46836	11
172.76	168.01	46847	20
172.75	168.00	46867	80
172.70	167.95	46947	3
172.69	167.94	46950	13
172.66	167.91	46963	311
172.57	167.83	47274	30
172.55	167.81	47304	15
172.53	167.79	47319	36
172.48	167.74	47355	42
172.45	167.71	47397	6
172.43	167.69	47403	6
172.40	167.66	47409	91
172.36	167.62	47500	6
172.29	167.55	47506	20
172.26	167.52	47526	1
172.25	167.51	47527	3
172.24	167.50	47530	32
172.23	167.49	47562	119
172.08	167.34	47681	1309
172.05	167.32	48990	25
172.01	167.28	49015	43
172.00	167.27	49058	13
171.95	167.22	49071	13
171.94	167.21	49084	46
171.93	167.20	49130	1
171.92	167.19	49131	124
171.91	167.19	49255	2
171.85	167.13	49257	2
171.84	167.12	49259	3
171.82	167.10	49262	63
171.81	167.09	49325	388
171.77	167.05	49713	2
171.76	167.04	49715	1
171.72	167.00	49716	20
171.70	166.98	49736	14
171.69	166.97	49750	3
171.68	166.96	49753	85
171.67	166.95	49838	2
171.66	166.94	49840	68
171.55	166.83	49908	17
171.48	166.76	49925	360
171.44	166.72	50285	29
171.43	166.71	50314	1
171.41	166.69	50315	72
171.39	166.68	50387	85
171.34	166.63	50472	20
171.32	166.61	50492	1
171.28	166.57	50493	1219
171.25	166.55	51712	87
171.24	166.54	51799	133
171.23	166.53	51932	1
171.21	166.51	51933	751
171.20	166.50	52684	1
171.14	166.44	52685	42
171.10	166.41	52727	2
171.07	166.38	52729	54
171.05	166.36	52783	33
171.03	166.34	52816	71
171.01	166.32	52887	2
170.99	166.30	52889	1
170.94	166.25	52890	9
170.89	166.20	52899	899
170.87	166.18	53798	8
170.86	166.17	53806	342
170.85	166.17	54148	31
170.83	166.15	54179	14
170.79	166.11	54193	5
170.78	166.10	54198	2
170.75	166.07	54200	4
170.70	166.02	54204	22
170.67	165.99	54226	50
170.60	165.92	54276	21
170.59	165.91	54297	1
170.56	165.88	54298	19
170.54	165.86	54317	3
170.49	165.81	54320	137
170.46	165.78	54457	51
170.44	165.76	54508	2
170.41	165.73	54510	13
170.40	165.72	54523	1
170.37	165.69	54524	42
170.34	165.66	54566	149
170.33	165.65	54715	1
170.31	165.63	54716	2
170.20	165.52	54718	38
170.16	165.48	54756	1440
170.15	165.48	56196	154
170.13	165.46	56350	18
170.11	165.44	56368	49
170.07	165.40	56417	67
170.06	165.40	56484	4
169.99	165.33	56488	445
169.98	165.32	56933	1
169.91	165.25	56934	90
169.86	165.20	57024	39
169.85	165.19	57063	4
169.80	165.14	57067	83
169.76	165.10	57150	1
169.75	165.09	57151	412
169.74	165.08	57563	72
169.73	165.07	57635	4
169.72	165.06	57639	2
169.70	165.04	57641	9
169.68	165.02	57650	3
169.64	164.98	57653	144
169.59	164.93	57797	83
169.55	164.90	57880	164
169.52	164.87	58044	33
169.51	164.86	58077	3
169.48	164.83	58080	669
169.39	164.74	58749	775
169.35	164.71	59524	984
169.34	164.70	60508	108
169.31	164.68	60616	103
169.26	164.63	60719	26
169.24	164.61	60745	5
169.23	164.60	60750	1
169.21	164.58	60751	58
169.19	164.56	60809	1
169.15	164.52	60810	58
169.13	164.50	60868	54
169.11	164.48	60922	12
169.09	164.46	60934	1
169.07	164.44	60935	453
169.06	164.43	61388	1
169.04	164.41	61389	27
169.03	164.40	61416	43
169.00	164.37	61459	861
168.94	164.32	62320	2
168.93	164.31	62322	10
168.85	164.23	62332	27
168.79	164.17	62359	2
168.77	164.15	62361	30
168.73	164.11	62391	44
168.72	164.10	62435	20
168.64	164.02	62455	42
168.61	163.99	62497	4
168.60	163.98	62501	13
168.57	163.95	62514	118
168.56	163.94	62632	13
168.51	163.89	62645	38
168.47	163.85	62683	1
168.46	163.84	62684	1
168.45	163.83	62685	151
168.38	163.76	62836	258
168.35	163.73	63094	35
168.30	163.68	63129	2
168.24	163.62	63131	4
168.23	163.61	63135	1327
168.21	163.60	64462	43
168.20	163.59	64505	85
168.17	163.56	64590	550
168.11	163.51	65140	1
168.03	163.43	65141	481
168.00	163.40	65622	159
167.94	163.34	65781	2
167.93	163.33	65783	72
167.92	163.32	65855	78
167.90	163.30	65933	146
167.88	163.28	66079	1
167.86	163.26	66080	18
167.84	163.24	66098	7
167.82	163.22	66105	64
167.81	163.21	66169	3
167.71	163.11	66172	4
167.70	163.10	66176	24
167.69	163.09	66200	884
167.68	163.09	67084	97
167.66	163.07	67181	40
167.59	163.00	67221	116
167.56	162.97	67337	1
167.50	162.91	67338	1768
167.47	162.89	69106	18
167.43	162.85	69124	185
167.42	162.84	69309	2
167.40	162.82	69311	14
167.38	162.80	69325	33
167.37	162.79	69358	57
167.36	162.78	69415	2
167.31	162.73	69417	1
167.29	162.71	69418	21
167.28	162.70	69439	443
167.24	162.67	69882	144
167.21	162.64	70026	1
167.16	162.59	70027	44
167.15	162.58	70071	1
167.14	162.57	70072	2
167.11	162.54	70074	1026
167.00	162.43	71100	29
166.99	162.43	71129	18
166.89	162.33	71147	11
166.87	162.31	71158	55
166.86	162.30	71213	51
166.82	162.26	71264	28
166.80	162.24	71292	9
166.79	162.23	71301	17
166.70	162.14	71318	8
166.68	162.12	71326	1
166.67	162.11	71327	114
166.66	162.10	71441	62
166.62	162.06	71503	307
166.59	162.03	71810	2
166.57	162.01	71812	197
166.51	161.95	72009	37
166.41	161.85	72046	16
166.38	161.82	72062	6
166.35	161.79	72068	560
166.33	161.77	72628	112
166.32	161.76	72740	1554
166.31	161.76	74294	608
166.28	161.74	74902	1
166.27	161.73	74903	89
166.19	161.65	74992	2
166.16	161.62	74994	176
166.15	161.61	75170	42
166.10	161.56	75212	101
166.04	161.50	75313	83
166.02	161.48	75396	11
166.01	161.47	75407	6
165.98	161.44	75413	1
165.95	161.41	75414	5
165.92	161.38	75419	12
165.91	161.37	75431	84
165.90	161.36	75515	1121
165.89	161.36	76636	37
165.88	161.35	76673	159
165.87	161.34	76832	5
165.86	161.33	76837	1
165.82	161.29	76838	91
165.77	161.24	76929	78
165.74	161.21	77007	76
165.72	161.19	77083	22
165.65	161.12	77105	1103
165.62	161.10	78208	797
165.54	161.02	79005	139
165.51	160.99	79144	40
165.50	160.98	79184	20
165.49	160.97	79204	559
165.46	160.94	79763	19
165.44	160.92	79782	15
165.43	160.92	79797	19
165.41	160.90	79816	1
165.39	160.88	79817	1
165.33	160.82	79818	107
165.31	160.80	79925	38
165.30	160.79	79963	4
165.24	160.73	79967	1
165.23	160.72	79968	1120
165.21	160.70	81088	4
165.16	160.65	81092	22
165.06	160.55	81114	23
165.03	160.52	81137	4
165.00	160.49	81141	46
164.99	160.48	81187	81
164.98	160.47	81268	72
164.97	160.46	81340	1
164.91	160.40	81341	3
164.88	160.37	81344	1
164.86	160.35	81345	387
164.83	160.33	81732	4
164.80	160.30	81736	92
164.76	160.26	81828	156
164.70	160.20	81984	187
164.67	160.17	82171	51
164.63	160.13	82222	6
164.62	160.12	82228	143
164.60	160.10	82371	664
164.58	160.08	83035	3
164.54	160.04	83038	663
164.47	159.98	83701	139
164.43	159.94	83840	288
164.40	159.91	84128	1965
164.37	159.89	86093	8
164.34	159.86	86101	3
164.30	159.82	86104	47
164.20	159.72	86151	107
164.18	159.70	86258	28
164.17	159.69	86286	365
164.11	159.63	86651	1164
164.10	159.63	87815	1
164.08	159.61	87816	23
164.05	159.58	87839	101
164.01	159.54	87940	3
164.00	159.53	87943	85
163.97	159.50	88028	3
163.96	159.49	88031	50
163.90	159.43	88081	22
163.89	159.42	88103	93
163.87	159.40	88196	37
163.82	159.35	88233	2
163.81	159.34	88235	1160
163.72	159.25	89395	1006
163.71	159.25	90401	668
163.69	159.23	91069	76
163.68	159.22	91145	1
163.66	159.20	91146	1
163.65	159.19	91147	49
163.63	159.17	91196	211
163.53	159.07	91407	1
163.46	159.00	91408	1
163.44	158.98	91409	40
163.43	158.97	91449	78
163.35	158.89	91527	1298
163.33	158.88	92825	1
163.32	158.87	92826	52
163.22	158.77	92878	20
163.21	158.76	92898	7
163.19	158.74	92905	20
163.18	158.73	92925	23
163.13	158.68	92948	123
163.11	158.66	93071	502
163.09	158.64	93573	86
163.06	158.61	93659	2
162.96	158.51	93661	138
162.94	158.50	93799	94
162.88	158.44	93893	778
162.86	158.42	94671	148
162.83	158.39	94819	38
162.82	158.38	94857	275
162.76	158.32	95132	7
162.74	158.30	95139	14
162.72	158.28	95153	811
162.69	158.26	95964	222
162.66	158.23	96186	7
162.61	158.18	96193	159
162.55	158.12	96352	88
162.52	158.09	96440	35
162.49	158.06	96475	2031
162.46	158.04	98506	262
162.40	157.98	98768	1
162.38	157.96	98769	34
162.36	157.94	98803	102
162.35	157.93	98905	46
162.33	157.91	98951	1310
162.31	157.89	100261	27
162.30	157.88	100288	320
162.29	157.88	100608	3
162.28	157.87	100611	34
162.22	157.81	100645	8
162.19	157.78	100653	2
162.15	157.74	100655	1
162.11	157.70	100656	93
162.09	157.68	100749	93
162.07	157.66	100842	1
162.01	157.60	100843	78
162.00	157.59	100921	1
161.97	157.56	100922	1380
161.93	157.52	102302	839
161.88	157.48	103141	60
161.86	157.46	103201	1115
161.83	157.43	104316	29
161.79	157.39	104345	2
161.78	157.38	104347	110
161.75	157.35	104457	107
161.69	157.29	104564	4
161.61	157.21	104568	63
161.52	157.12	104631	82
161.47	157.07	104713	1500
161.44	157.05	106213	2
161.43	157.04	106215	7
161.41	157.02	106222	24
161.38	156.99	106246	38
161.37	156.98	106284	12
161.35	156.96	106296	620
161.32	156.93	106916	192
161.30	156.91	107108	1
161.27	156.88	107109	143
161.21	156.82	107252	70
161.18	156.79	107322	798
161.11	156.73	108120	134
161.09	156.71	108254	9
161.00	156.62	108263	58
160.97	156.59	108321	312
160.96	156.58	108633	132
160.94	156.56	108765	242
160.91	156.53	109007	908
160.87	156.49	109915	53
160.82	156.44	109968	1
160.81	156.43	109969	1
160.76	156.38	109970	452
160.75	156.38	110422	34
160.74	156.37	110456	3
160.72	156.35	110459	34
160.69	156.32	110493	54
160.68	156.31	110547	82
160.66	156.29	110629	114
160.62	156.25	110743	40
160.58	156.21	110783	2199
160.57	156.21	112982	6
160.55	156.19	112988	1351
160.54	156.18	114339	1
160.53	156.17	114340	72
160.47	156.11	114412	29
160.46	156.10	114441	1
160.43	156.07	114442	136
160.41	156.05	114578	167
160.38	156.02	114745	1
160.26	155.90	114746	80
160.24	155.88	114826	2
160.22	155.86	114828	3
160.19	155.83	114831	154
160.16	155.80	114985	4
160.15	155.79	114989	969
160.13	155.78	115958	1432
160.07	155.72	117390	6
160.05	155.70	117396	58
160.03	155.68	117454	17
160.02	155.67	117471	12
159.97	155.62	117483	1244
159.91	155.57	118727	150
159.86	155.52	118877	154
159.79	155.45	119031	8
159.76	155.42	119039	113
159.75	155.41	119152	1
159.71	155.37	119153	3
159.66	155.32	119156	209
159.65	155.31	119365	71
159.63	155.29	119436	114
159.61	155.27	119550	2239
159.59	155.26	121789	85
159.57	155.24	121874	20
159.55	155.22	121894	2
159.54	155.21	121896	1
159.51	155.18	121897	2
159.49	155.16	121899	20
159.47	155.14	121919	831
159.41	155.08	122750	105
159.38	155.05	122855	2
159.33	155.00	122857	1
159.32	154.99	122858	88
159.27	154.94	122946	127
159.26	154.93	123073	22
159.25	154.92	123095	284
159.22	154.89	123379	57
159.19	154.86	123436	20
159.16	154.83	123456	99
159.13	154.80	123555	21
159.12	154.80	123576	1029
159.10	154.78	124605	60
159.09	154.77	124665	226
159.08	154.76	124891	1
159.07	154.75	124892	131
159.06	154.74	125023	309
159.01	154.69	125332	1
159.00	154.68	125333	93
158.99	154.67	125426	4
158.94	154.62	125430	1
158.93	154.61	125431	1
158.91	154.59	125432	175
158.88	154.56	125607	3
158.86	154.54	125610	1
158.80	154.48	125611	5
158.79	154.47	125616	143
158.78	154.46	125759	1626
158.76	154.45	127385	1
158.69	154.38	127386	61
158.68	154.37	127447	2442
158.66	154.36	129889	56
158.57	154.27	129945	104
158.52	154.22	130049	191
158.41	154.11	130240	67
158.38	154.08	130307	1043
158.31	154.01	131350	1
158.30	154.00	131351	1632
158.29	154.00	132983	189
158.27	153.98	133172	1
158.26	153.97	133173	82
158.24	153.95	133255	30
158.22	153.93	133285	22
158.21	153.92	133307	5
158.13	153.84	133312	1
158.11	153.82	133313	1316
158.06	153.77	134629	141
158.03	153.74	134770	247
158.02	153.73	135017	2
158.00	153.71	135019	1
157.97	153.68	135020	141
157.96	153.67	135161	1
157.93	153.64	135162	3
157.91	153.62	135165	90
157.87	153.58	135255	26
157.86	153.57	135281	662
157.82	153.54	135943	117
157.80	153.52	136060	38
157.78	153.50	136098	1026
157.77	153.49	137124	42
157.74	153.46	137166	1849
157.72	153.45	139015	94
157.69	153.42	139109	2
157.65	153.38	139111	33
157.61	153.34	139144	1
157.60	153.33	139145	3
157.59	153.32	139148	37
157.56	153.29	139185	174
157.55	153.28	139359	16
157.53	153.26	139375	360
157.51	153.24	139735	70
157.44	153.17	139805	78
157.43	153.16	139883	146
157.41	153.14	140029	55
157.36	153.09	140084	225
157.35	153.08	140309	114
157.33	153.06	140423	126
157.32	153.05	140549	1074
157.29	153.02	141623	2
157.22	152.95	141625	242
157.18	152.91	141867	145
157.07	152.81	142012	5
157.06	152.80	142017	150
157.02	152.76	142167	14
157.00	152.74	142181	1745
156.94	152.68	143926	80
156.91	152.65	144006	135
156.88	152.62	144141	86
156.86	152.60	144227	10
156.80	152.54	144237	1
156.78	152.52	144238	2492
156.77	152.52	146730	1
156.76	152.51	146731	5
156.74	152.49	146736	3
156.71	152.46	146739	90
156.69	152.44	146829	2
156.66	152.41	146831	1
156.63	152.38	146832	182
156.62	152.37	147014	2
156.61	152.36	147016	1209
156.58	152.33	148225	1
156.57	152.32	148226	62
156.53	152.28	148288	3
156.51	152.26	148291	22
156.47	152.22	148313	1766
156.44	152.20	150079	23
156.41	152.17	150102	68
156.40	152.16	150170	107
156.38	152.14	150277	437
156.34	152.10	150714	1
156.33	152.09	150715	2
156.32	152.08	150717	1
156.31	152.07	150718	12
156.28	152.04	150730	1
156.25	152.01	150731	1481
156.21	151.98	152212	167
156.19	151.96	152379	1
156.15	151.92	152380	5
156.12	151.89	152385	824
156.11	151.88	153209	37
156.10	151.87	153246	131
156.09	151.86	153377	13
156.08	151.85	153390	1121
156.01	151.78	154511	44
156.00	151.77	154555	129
155.99	151.76	154684	13
155.97	151.74	154697	31
155.96	151.73	154728	83
155.94	151.71	154811	1
155.91	151.68	154812	59
155.88	151.65	154871	1897
155.84	151.62	156768	143
155.82	151.60	156911	448
155.79	151.57	157359	6
155.76	151.54	157365	60
155.71	151.49	157425	195
155.66	151.44	157620	221
155.65	151.43	157841	176
155.60	151.38	158017	138
155.57	151.35	158155	113
155.55	151.33	158268	1
155.54	151.32	158269	1
155.53	151.31	158270	1306
155.51	151.30	159576	14
155.46	151.25	159590	1
155.44	151.23	159591	1
155.38	151.17	159592	1
155.37	151.16	159593	254
155.32	151.11	159847	2
155.30	151.09	159849	149
155.26	151.05	159998	10
155.24	151.03	160008	1914
155.22	151.01	161922	148
155.15	150.94	162070	1
155.13	150.92	162071	3
155.12	150.91	162074	59
155.09	150.88	162133	28
155.08	150.87	162161	1
155.07	150.86	162162	41
155.06	150.85	162203	17
155.05	150.84	162220	153
155.02	150.81	162373	4
154.99	150.78	162377	3
154.88	150.67	162380	2895
154.86	150.66	165275	97
154.85	150.65	165372	1315
154.84	150.64	166687	11
154.82	150.63	166698	2
154.76	150.57	166700	524
154.75	150.56	167224	3
154.72	150.53	167227	107
154.66	150.47	167334	19
154.65	150.46	167353	1752
154.63	150.44	169105	13
154.61	150.42	169118	49
154.56	150.37	169167	30
154.53	150.34	169197	132
154.50	150.31	169329	169
154.44	150.25	169498	4
154.43	150.24	169502	4
154.41	150.22	169506	1
154.38	150.19	169507	3616
154.36	150.18	173123	196
154.34	150.16	173319	96
154.33	150.15	173415	70
154.32	150.14	173485	22
154.25	150.07	173507	152
154.22	150.04	173659	228
154.19	150.01	173887	5
154.18	150.00	173892	133
154.16	149.98	174025	52
154.15	149.97	174077	56
154.11	149.93	174133	55
154.10	149.92	174188	501
154.03	149.86	174689	3
154.02	149.85	174692	1986
153.97	149.80	176678	436
153.96	149.79	177114	194
153.94	149.77	177308	3
153.90	149.73	177311	14
153.88	149.71	177325	1
153.87	149.70	177326	177
153.85	149.68	177503	2
153.80	149.63	177505	2
153.79	149.62	177507	3
153.77	149.60	177510	120
153.75	149.58	177630	4
153.72	149.55	177634	1343
153.71	149.55	178977	142
153.69	149.53	179119	169
153.66	149.50	179288	4
153.52	149.36	179292	3
153.51	149.35	179295	253
153.49	149.33	179548	4
153.47	149.31	179552	2066
153.46	149.30	181618	1
153.43	149.27	181619	11
153.41	149.25	181630	157
153.38	149.22	181787	146
153.37	149.21	181933	6
153.36	149.20	181939	1
153.30	149.14	181940	25
153.29	149.13	181965	65
153.26	149.10	182030	122
153.24	149.08	182152	10
153.22	149.06	182162	1
153.19	149.03	182163	217
153.16	149.00	182380	1
153.12	148.96	182381	421
153.08	148.93	182802	1434
153.05	148.90	184236	1
153.02	148.87	184237	76
153.01	148.86	184313	137
153.00	148.85	184450	3122
152.96	148.82	187572	42
152.88	148.74	187614	295
152.87	148.73	187909	55
152.84	148.70	187964	3
152.82	148.68	187967	1926
152.80	148.66	189893	62
152.76	148.62	189955	100
152.69	148.55	190055	1425
152.68	148.55	191480	1
152.66	148.53	191481	149
152.65	148.52	191630	866
152.63	148.50	192496	1
152.62	148.49	192497	226
152.57	148.44	192723	3
152.55	148.42	192726	41
152.53	148.40	192767	1672
152.52	148.39	194439	159
152.47	148.34	194598	1
152.46	148.33	194599	42
152.44	148.31	194641	59
152.41	148.28	194700	142
152.38	148.25	194842	605
152.36	148.23	195447	308
152.35	148.22	195755	76
152.34	148.21	195831	3
152.32	148.19	195834	209
152.29	148.17	196043	250
152.28	148.16	196293	5
152.26	148.14	196298	3
152.25	148.13	196301	7
152.22	148.10	196308	1
152.16	148.04	196309	2096
152.13	148.01	198405	13
152.08	147.96	198418	242
152.06	147.94	198660	10
152.03	147.91	198670	122
151.97	147.85	198792	5
151.94	147.82	198797	1642
151.91	147.80	200439	20
151.90	147.79	200459	133
151.88	147.77	200592	1
151.87	147.76	200593	7
151.85	147.74	200600	1
151.84	147.73	200601	180
151.83	147.72	200781	14
151.82	147.71	200795	2
151.78	147.67	200797	1
151.75	147.64	200798	1
151.71	147.60	200799	2311
151.66	147.55	203110	266
151.61	147.50	203376	4
151.54	147.43	203380	303
151.52	147.41	203683	26
151.50	147.39	203709	531
151.49	147.38	204240	46
151.47	147.36	204286	60
151.46	147.35	204346	15
151.44	147.33	204361	98
151.41	147.30	204459	75
151.36	147.25	204534	1
151.33	147.22	204535	1878
151.30	147.20	206413	1
151.29	147.19	206414	1
151.28	147.18	206415	1
151.26	147.16	206416	2
151.25	147.15	206418	1
151.19	147.09	206419	56
151.18	147.08	206475	121
151.16	147.06	206596	159
151.12	147.02	206755	1
151.11	147.01	206756	3318
151.10	147.01	210074	6
151.09	147.00	210080	30
151.07	146.98	210110	130
151.06	146.97	210240	129
151.03	146.94	210369	15
151.01	146.92	210384	3744
151.00	146.91	214128	46
150.94	146.85	214174	4
150.93	146.84	214178	4
150.91	146.82	214182	1022
150.82	146.74	215204	196
150.78	146.70	215400	39
150.77	146.69	215439	1
150.75	146.67	215440	1
150.74	146.66	215441	14
150.72	146.64	215455	177
150.71	146.63	215632	1
150.69	146.61	215633	531
150.68	146.60	216164	143
150.66	146.58	216307	2188
150.61	146.53	218495	344
150.59	146.51	218839	156
150.55	146.47	218995	303
150.53	146.45	219298	12
150.51	146.43	219310	1
150.49	146.41	219311	196
150.44	146.36	219507	6
150.43	146.35	219513	2
150.38	146.30	219515	5
150.37	146.29	219520	5
150.34	146.26	219525	1
150.33	146.25	219526	7
150.31	146.23	219533	2179
150.29	146.22	221712	7
150.25	146.18	221719	20
150.24	146.17	221739	9
150.22	146.15	221748	1
150.19	146.12	221749	357
150.16	146.09	222106	1593
150.13	146.06	223699	3
150.12	146.05	223702	138
150.11	146.04	223840	19
150.09	146.02	223859	160
150.00	145.93	224019	2
149.97	145.90	224021	241
149.94	145.87	224262	2702
149.90	145.84	226964	1
149.88	145.82	226965	1
149.87	145.81	226966	559
149.84	145.78	227525	12
149.82	145.76	227537	214
149.81	145.75	227751	47
149.75	145.69	227798	14
149.74	145.68	227812	15
149.71	145.65	227827	132
149.68	145.62	227959	1
149.66	145.60	227960	244
149.63	145.57	228204	107
149.61	145.55	228311	191
149.57	145.51	228502	1820
149.56	145.51	230322	5
149.54	145.49	230327	1
149.50	145.45	230328	2
149.47	145.42	230330	187
149.44	145.39	230517	105
149.43	145.38	230622	28
149.36	145.31	230650	7
149.35	145.30	230657	1
149.33	145.28	230658	1753
149.32	145.27	232411	34
149.30	145.25	232445	1
149.29	145.24	232446	2
149.26	145.21	232448	1
149.24	145.19	232449	133
149.22	145.17	232582	3670
149.19	145.15	236252	3660
149.18	145.14	239912	97
149.16	145.12	240009	5
149.15	145.11	240014	233
149.04	145.00	240247	1
149.02	144.98	240248	45
149.01	144.97	240293	3
149.00	144.96	240296	240
148.99	144.95	240536	553
148.97	144.94	241089	169
148.93	144.90	241258	431
148.90	144.87	241689	38
148.87	144.84	241727	3
148.85	144.82	241730	245
148.84	144.81	241975	143
148.82	144.79	242118	1910
148.81	144.78	244028	38
148.78	144.75	244066	5
148.77	144.74	244071	184
148.76	144.73	244255	113
148.74	144.71	244368	220
148.66	144.63	244588	19
148.63	144.60	244607	220
148.62	144.59	244827	17
148.60	144.57	244844	10
148.49	144.46	244854	19
148.47	144.44	244873	2281
148.43	144.41	247154	71
